timestamp,symbol,name,attention_rank,attention_24h_change,annualized_funding,mark_oracle_diff,impact_spread,carry_reversion_action,carry_reversion_observations,carry_reversion_score,action,score,reason
2026-06-08T19:50:34.892264+00:00,ZEC,Zcash,4,10.23573334,-1.02096048,-0.001613536261,0.000422121526,,0,0.00000000,attention_funding_watch,16.04685547,trending asset has material price move and large funding state
2026-06-08T19:50:34.892264+00:00,TAO,Bittensor,11,6.74564193,-0.28636615,-0.000825688073,0.000743648007,,0,0.00000000,attention_funding_watch,6.84749589,trending asset has material price move and large funding state
