timestamp,asset,inst_id,last_price,spread_bps,funding_rate,annualized_funding,settled_funding_rate,annualized_settled_funding,premium,day_volume_usd,open_interest_usd,open_interest_to_volume,carry_side,action,pressure_score
2026-06-08T19:52:09.650917+00:00,UNI,UNI-USDT-SWAP,2.592000000000,3.85728062,0.000063455281,0.06948353,0.000100000000,0.10950000,-0.000423037861,15967883.80800000,8879587.59900000,0.55609044,short_perp_receives_funding,short_carry_watch,4.17475053
2026-06-08T19:52:09.650917+00:00,SUI,SUI-USDT-SWAP,0.760100000000,1.31570291,0.000056905823,0.06231188,0.000017878148,0.01957657,-0.000312646504,81243444.32050000,20374056.99320000,0.25077786,short_perp_receives_funding,short_carry_watch,4.15244251
2026-06-08T19:52:09.650917+00:00,MEGA,MEGA-USDT-SWAP,0.050560000000,1.97804371,-0.000065488041,-0.07170940,-0.000244938895,-0.26820809,-0.000741672501,9718868.19200000,1110630.65120000,0.11427572,long_perp_receives_funding,long_carry_discount_watch,4.13289450
2026-06-08T19:52:09.650917+00:00,MOVE,MOVE-USDT-SWAP,0.013890000000,7.19683339,0.000050000000,0.05475000,-0.000514437421,-0.56330898,-0.001303643977,21385371.24840000,1805788.06260000,0.08444034,short_perp_receives_funding,short_carry_watch,4.07567389
2026-06-08T19:52:09.650917+00:00,ONDO,ONDO-USDT-SWAP,0.376700000000,2.65498473,0.000050000000,0.05475000,0.000050000000,0.05475000,-0.000723442177,50944749.78600000,13703688.87000000,0.26899119,short_perp_receives_funding,short_carry_watch,4.07425457
2026-06-08T19:52:09.650917+00:00,PUMP,PUMP-USDT-SWAP,0.001644000000,6.08087565,0.000041779953,0.04574905,0.000050000000,0.05475000,-0.001353140997,39177041.14800000,7254888.30500000,0.18518214,short_perp_receives_funding,short_carry_watch,3.93480166
2026-06-08T19:52:09.650917+00:00,ORDI,ORDI-USDT-SWAP,3.138000000000,3.18725100,0.000050000000,0.05475000,0.000041845849,0.04582120,-0.001035892669,12546185.59980000,3758883.89920000,0.29960372,short_perp_receives_funding,short_carry_watch,3.84701775
2026-06-08T19:52:09.650917+00:00,PENGU,PENGU-USDT-SWAP,0.006904000000,1.44854060,-0.000049682176,-0.05440198,-0.000070541758,-0.07724322,-0.000759034430,19290565.81760000,3577945.59770000,0.18547645,long_perp_receives_funding,long_carry_discount_watch,3.56874006
2026-06-08T19:52:09.650917+00:00,XPL,XPL-USDT-SWAP,0.071940000000,1.39014388,0.000049394580,0.05408707,0.000050000000,0.05475000,-0.000525266302,28168460.94480000,4300988.89370000,0.15268810,short_perp_receives_funding,short_carry_watch,3.36099362
2026-06-08T19:52:09.650917+00:00,ENA,ENA-USDT-SWAP,0.089110000000,1.12214554,0.000050000000,0.05475000,0.000015914838,0.01742675,-0.000417955230,27866978.21600000,6164621.98860000,0.22121602,short_perp_receives_funding,short_carry_watch,3.33485700
2026-06-08T19:52:09.650917+00:00,MON,MON-USDT-SWAP,0.021630000000,4.62427746,-0.000052321215,-0.05729173,0.000027363724,0.02996328,-0.000635381113,7540820.39550000,2760650.31060000,0.36609416,long_perp_receives_funding,long_carry_discount_watch,3.29790069
2026-06-08T19:52:09.650917+00:00,IP,IP-USDT-SWAP,0.314700000000,3.17712470,0.000050000000,0.05475000,0.000050000000,0.05475000,-0.000468737846,16439429.51520000,3721999.69920000,0.22640687,short_perp_receives_funding,short_carry_watch,3.17254591
2026-06-08T19:52:09.650917+00:00,BERA,BERA-USDT-SWAP,0.268100000000,3.73064727,0.000050000000,0.05475000,-0.000312700033,-0.34240654,-0.000711253411,9254797.62984000,1502316.55399000,0.16232841,short_perp_receives_funding,short_carry_watch,3.15637364
