timestamp,asset,status,side,score,direction,annualized_funding,impact_spread,conservative_cost_bps,raw_return_15m,raw_return_1h,raw_return_4h,directional_return_15m,directional_return_1h,directional_return_4h,funding_return_15m,funding_return_1h,funding_return_4h,net_15m_bps,net_1h_bps,net_4h_bps,outcome_15m,outcome_1h,outcome_4h
2026-06-07T23:28:18.334491+00:00,CRV,paper_crowded_momentum_reversal_candidate,short_perp,10.73820583,-1,0.10950000,0.000813214740,18.13214740,-0.00253884,-0.00035544,,0.00253884,0.00035544,,0.00000313,0.00001250,0.00005000,7.28754578,-14.45276535,,paper_15m_win,paper_1h_loss,pending_4h
2026-06-07T23:28:18.334491+00:00,DASH,paper_crowded_momentum_continuation_candidate,long_perp,23.01326821,1,0.10950000,0.001838635539,28.38635539,-0.00376283,-0.00507983,,-0.00376283,-0.00507983,,-0.00000313,-0.00001250,-0.00005000,-66.04594491,-79.30961374,,paper_15m_loss,paper_1h_loss,pending_4h
2026-06-07T23:28:18.334491+00:00,DASH,paper_crowded_momentum_reversal_candidate,short_perp,19.56127798,-1,0.10950000,0.001838635539,28.38635539,-0.00376283,-0.00507983,,0.00376283,0.00507983,,0.00000313,0.00001250,0.00005000,9.27323413,22.53690296,,paper_15m_win,paper_1h_win,pending_4h
2026-06-07T23:28:18.334491+00:00,DOGE,paper_crowded_momentum_continuation_candidate,long_perp,12.25231577,1,0.05627074,0.000255912152,12.55912152,-0.00137012,0.00147462,,-0.00137012,0.00147462,,-0.00000161,-0.00000642,-0.00002569,-26.27635557,2.12282240,,paper_15m_loss,paper_1h_win,pending_4h
2026-06-07T23:28:18.334491+00:00,DOGE,paper_crowded_momentum_reversal_candidate,short_perp,10.41446841,-1,0.05627074,0.000255912152,12.55912152,-0.00137012,0.00147462,,0.00137012,-0.00147462,,0.00000161,0.00000642,0.00002569,1.15811253,-27.24106544,,paper_15m_win,paper_1h_loss,pending_4h
2026-06-07T23:28:18.334491+00:00,DYDX,paper_crowded_momentum_continuation_candidate,long_perp,16.02407501,1,0.10950000,0.003392881872,43.92881872,0.00443367,-0.00353308,,0.00443367,-0.00353308,,-0.00000313,-0.00001250,-0.00005000,0.37661296,-79.38461193,,paper_15m_win,paper_1h_loss,pending_4h
2026-06-07T23:28:18.334491+00:00,DYDX,paper_crowded_momentum_reversal_candidate,short_perp,13.62046376,-1,0.10950000,0.003392881872,43.92881872,0.00443367,-0.00353308,,-0.00443367,0.00353308,,0.00000313,0.00001250,0.00005000,-88.23425040,-8.47302551,,paper_15m_loss,paper_1h_loss,pending_4h
2026-06-07T23:28:18.334491+00:00,EIGEN,paper_crowded_momentum_continuation_candidate,long_perp,21.50853579,1,0.10950000,0.002218524681,32.18524681,-0.00720222,0.00443213,,-0.00720222,0.00443213,,-0.00000313,-0.00001250,-0.00005000,-104.23865747,12.01108283,,paper_15m_loss,paper_1h_win,pending_4h
2026-06-07T23:28:18.334491+00:00,EIGEN,paper_crowded_momentum_reversal_candidate,short_perp,18.28225542,-1,0.10950000,0.002218524681,32.18524681,-0.00720222,0.00443213,,0.00720222,-0.00443213,,0.00000313,0.00001250,0.00005000,39.86816385,-76.38157645,,paper_15m_win,paper_1h_loss,pending_4h
2026-06-07T23:28:18.334491+00:00,ETH,paper_crowded_momentum_continuation_candidate,long_perp,15.20522479,1,0.04869246,0.000178396218,11.78396218,-0.00011875,0.00807505,,-0.00011875,0.00807505,,-0.00000139,-0.00000556,-0.00002223,-12.98536585,68.91095751,,paper_15m_loss,paper_1h_win,pending_4h
2026-06-07T23:28:18.334491+00:00,ETH,paper_crowded_momentum_reversal_candidate,short_perp,12.92444107,-1,0.04869246,0.000178396218,11.78396218,-0.00011875,0.00807505,,0.00011875,-0.00807505,,0.00000139,0.00000556,0.00002223,-10.58255851,-92.47888187,,paper_15m_loss,paper_1h_loss,pending_4h
2026-06-07T23:28:18.334491+00:00,FARTCOIN,paper_crowded_momentum_continuation_candidate,long_perp,17.43472547,1,0.10950000,0.001044750131,20.44750131,0.00069499,0.00321432,,0.00069499,0.00321432,,-0.00000313,-0.00001250,-0.00005000,-13.52887728,11.57066610,,paper_15m_loss,paper_1h_win,pending_4h
2026-06-07T23:28:18.334491+00:00,FARTCOIN,paper_crowded_momentum_reversal_candidate,short_perp,14.81951665,-1,0.10950000,0.001044750131,20.44750131,0.00069499,0.00321432,,-0.00069499,-0.00321432,,0.00000313,0.00001250,0.00005000,-27.36612534,-52.46566872,,paper_15m_loss,paper_1h_loss,pending_4h
2026-06-07T23:28:18.334491+00:00,FET,paper_crowded_momentum_continuation_candidate,long_perp,14.38156098,1,0.10950000,0.001388009660,23.88009660,0.00150164,-0.00258095,,0.00150164,-0.00258095,,-0.00000313,-0.00001250,-0.00005000,-8.89492239,-49.81457572,,paper_15m_loss,paper_1h_loss,pending_4h
2026-06-07T23:28:18.334491+00:00,FET,paper_crowded_momentum_reversal_candidate,short_perp,12.22432683,-1,0.10950000,0.001388009660,23.88009660,0.00150164,-0.00258095,,-0.00150164,0.00258095,,0.00000313,0.00001250,0.00005000,-38.86527081,2.05438252,,paper_15m_loss,paper_1h_win,pending_4h
2026-06-07T23:28:18.334491+00:00,FIL,paper_crowded_momentum_continuation_candidate,long_perp,13.27675369,1,0.10950000,0.001306158343,23.06158343,-0.00247224,-0.00020710,,-0.00247224,-0.00020710,,-0.00000313,-0.00001250,-0.00005000,-47.81519228,-25.25756637,,paper_15m_loss,paper_1h_loss,pending_4h
2026-06-07T23:28:18.334491+00:00,FIL,paper_crowded_momentum_reversal_candidate,short_perp,11.28524064,-1,0.10950000,0.001306158343,23.06158343,-0.00247224,-0.00020710,,0.00247224,0.00020710,,0.00000313,0.00001250,0.00005000,1.69202542,-20.86560049,,paper_15m_win,paper_1h_loss,pending_4h
2026-06-07T23:28:18.334491+00:00,FIL,paper_mark_oracle_reversion_candidate,long_perp,7.66272029,1,0.10950000,0.001306158343,23.06158343,-0.00247224,-0.00020710,,-0.00247224,-0.00020710,,-0.00000313,-0.00001250,-0.00005000,-47.81519228,-25.25756637,,paper_15m_loss,paper_1h_loss,pending_4h
2026-06-07T23:28:18.334491+00:00,HYPE,paper_crowded_momentum_continuation_candidate,long_perp,13.01013406,1,0.10950000,0.000089345167,10.89345167,0.00251596,0.03949546,,0.00251596,0.03949546,,-0.00000313,-0.00001250,-0.00005000,14.23486741,383.93612602,,paper_15m_win,paper_1h_win,pending_4h
2026-06-07T23:28:18.334491+00:00,HYPE,paper_crowded_momentum_reversal_candidate,short_perp,11.05861395,-1,0.10950000,0.000089345167,10.89345167,0.00251596,0.03949546,,-0.00251596,-0.03949546,,0.00000313,0.00001250,0.00005000,-36.02177075,-405.72302936,,paper_15m_loss,paper_1h_loss,pending_4h
2026-06-07T23:28:18.334491+00:00,HYPER,paper_mark_oracle_reversion_candidate,long_perp,4.87021472,1,-0.09883382,0.001743515850,27.43515850,-0.00152718,0.03583109,,-0.00152718,0.03583109,,0.00000282,0.00001128,0.00004513,-42.67874723,330.98854737,,paper_15m_loss,paper_1h_win,pending_4h
2026-06-07T23:28:18.334491+00:00,ICP,paper_mark_oracle_reversion_candidate,long_perp,5.93459472,1,-0.12233428,0.000835425413,18.35425413,-0.00088570,-0.00185576,,-0.00088570,-0.00185576,,0.00000349,0.00001397,0.00005586,-27.17636373,-36.77217377,,paper_15m_loss,paper_1h_loss,pending_4h
2026-06-07T23:28:18.334491+00:00,IMX,paper_crowded_momentum_continuation_candidate,long_perp,13.76103760,1,0.10950000,0.004068950211,50.68950211,0.00088476,0.01408243,,0.00088476,0.01408243,,-0.00000313,-0.00001250,-0.00005000,-41.87315202,90.00979930,,paper_15m_loss,paper_1h_win,pending_4h
2026-06-07T23:28:18.334491+00:00,IMX,paper_crowded_momentum_reversal_candidate,short_perp,11.69688196,-1,0.10950000,0.004068950211,50.68950211,0.00088476,0.01408243,,-0.00088476,-0.01408243,,0.00000313,0.00001250,0.00005000,-59.50585220,-191.38880352,,paper_15m_loss,paper_1h_loss,pending_4h
2026-06-07T23:28:18.334491+00:00,INJ,paper_crowded_momentum_continuation_candidate,long_perp,11.82986407,1,0.10675024,0.001320548250,23.20548250,0.00223867,0.02146161,,0.00223867,0.02146161,,-0.00000305,-0.00001219,-0.00004874,-0.84926875,191.28875270,,paper_15m_loss,paper_1h_win,pending_4h
2026-06-07T23:28:18.334491+00:00,INJ,paper_crowded_momentum_reversal_candidate,short_perp,10.05538446,-1,0.10675024,0.001320548250,23.20548250,0.00223867,0.02146161,,-0.00223867,-0.02146161,,0.00000305,0.00001219,0.00004874,-45.56169625,-237.69971770,,paper_15m_loss,paper_1h_loss,pending_4h
2026-06-07T23:28:18.334491+00:00,IO,paper_extreme_funding_carry_candidate,long_perp,2.80615086,1,-0.41432698,0.002474707038,34.74707038,0.00000000,-0.00159988,,0.00000000,-0.00159988,,0.00001182,0.00004730,0.00018919,-34.62882638,-50.27293082,,paper_15m_loss,paper_1h_loss,pending_4h
2026-06-07T23:28:18.334491+00:00,IO,paper_mark_oracle_reversion_candidate,long_perp,5.20357586,1,-0.41432698,0.002474707038,34.74707038,0.00000000,-0.00159988,,0.00000000,-0.00159988,,0.00001182,0.00004730,0.00018919,-34.62882638,-50.27293082,,paper_15m_loss,paper_1h_loss,pending_4h
2026-06-07T23:28:18.334491+00:00,JTO,paper_crowded_momentum_continuation_candidate,long_perp,32.24774378,1,-0.66467201,0.001410238786,24.10238786,-0.00407207,-0.00206835,,-0.00407207,-0.00206835,,0.00001897,0.00007588,0.00030350,-64.63338996,-44.02715575,,paper_15m_loss,paper_1h_loss,pending_4h
