timestamp,asset,max_leverage,mark_price,prev_day_price,return_24h,funding_rate,annualized_funding,open_interest,open_interest_notional,day_notional_volume,premium,mark_oracle_diff,impact_spread,carry_side,attention_score
2026-06-09T00:48:30.721140+00:00,VIRTUAL,5.0000,0.570180000000,0.587190000000,-0.02896848,-0.000029242900,-0.25616780,10480608.40000000,5975833.29751200,1796858.37601200,-0.000280161100,-0.001610926283,0.001174182016,long_perp_receives_funding,1.48506704
2026-06-09T00:48:30.721140+00:00,IP,3.0000,0.308190000000,0.319420000000,-0.03515747,-0.000031021200,-0.27174571,7633723.40000000,2352637.21464600,534612.09698200,-0.000841832600,-0.002136959689,0.001329787234,long_perp_receives_funding,1.42443309
2026-06-09T00:48:30.721140+00:00,ARB,10.0000,0.080420000000,0.083510000000,-0.03700156,-0.000025913600,-0.22700314,48693643.39999998,3915942.80222800,2808616.95013000,-0.000248416300,-0.001117873556,0.000994159314,long_perp_receives_funding,1.36466051
2026-06-09T00:48:30.721140+00:00,NIL,3.0000,0.037800000000,0.039550000000,-0.04424779,-0.000030899000,-0.27067524,21335348.00000000,806476.15440000,547853.02114500,0.000000000000,-0.001321003963,0.002061910175,long_perp_receives_funding,1.34712325
2026-06-09T00:48:30.721140+00:00,PROVE,3.0000,0.180130000000,0.183600000000,-0.01889978,-0.000029950800,-0.26236901,1624878.00000000,292689.27414000,495211.50034000,-0.000066482000,-0.002049861496,0.002690408831,long_perp_receives_funding,1.22516219
2026-06-09T00:48:30.721140+00:00,APT,10.0000,0.647300000000,0.672700000000,-0.03775829,-0.000022701900,-0.19886864,6723676.68000000,4352235.91496400,2556245.49390700,-0.000462891500,-0.001234377411,0.000772200772,long_perp_receives_funding,1.19751405
2026-06-09T00:48:30.721140+00:00,PYTH,5.0000,0.030730000000,0.032105000000,-0.04282822,-0.000027192800,-0.23820893,19223442.00000000,590736.37266000,626964.52960700,-0.000032478100,-0.001948684638,0.002177870238,long_perp_receives_funding,1.16320049
2026-06-09T00:48:30.721140+00:00,2Z,3.0000,0.070493000000,0.071585000000,-0.01525459,-0.000026703900,-0.23392616,10530126.00000000,742300.17211800,363069.64696700,-0.000722226200,-0.001727678255,0.001616631451,long_perp_receives_funding,1.13968620
2026-06-09T00:48:30.721140+00:00,AVAX,10.0000,6.605500000000,6.824500000000,-0.03209026,-0.000018705800,-0.16386281,3694532.62000000,24404235.22141000,6875688.68811300,-0.000241984300,-0.000983061101,0.000605473480,long_perp_receives_funding,1.06007647
2026-06-09T00:48:30.721140+00:00,POLYX,3.0000,0.038321000000,0.039852000000,-0.03841714,-0.000031355100,-0.27467068,2836510.00000000,108697.89971000,45089.84652100,0.000000000000,-0.002057291667,0.003022407504,long_perp_receives_funding,0.97609821
2026-06-09T00:48:30.721140+00:00,HYPE,10.0000,62.290000000000,61.771000000000,0.00840200,0.000012500000,0.10950000,20749277.66000000,1292472505.44139981,1025397896.01461971,0.000321037600,-0.000128415037,0.000320919112,short_perp_receives_funding,0.95492185
2026-06-09T00:48:30.721140+00:00,TRX,10.0000,0.325420000000,0.326820000000,-0.00428370,-0.000018108500,-0.15863046,47120052.00000000,15333807.32184000,1352032.83560000,-0.000982348400,-0.001013046815,0.000288870792,long_perp_receives_funding,0.94465660
2026-06-09T00:48:30.721140+00:00,WLD,10.0000,0.490590000000,0.481970000000,0.01788493,0.000012500000,0.10950000,88916571.19999997,43621580.66500799,91271151.70678696,0.000000000000,-0.000529693389,0.000570566899,short_perp_receives_funding,0.81459983
2026-06-09T00:48:30.721140+00:00,NEAR,10.0000,2.079700000000,2.082000000000,-0.00110471,0.000012500000,0.10950000,37424341.20000000,77831402.39363998,86753017.56576003,0.000000000000,-0.000384522951,0.000663190523,short_perp_receives_funding,0.80292311
2026-06-09T00:48:30.721140+00:00,ETH,25.0000,1663.500000000000,1702.300000000000,-0.02279269,-0.000010136900,-0.08879924,686261.91120000,1141596689.28120208,1270683829.96687984,-0.000120163400,-0.000540735400,0.000060090737,long_perp_receives_funding,0.80254274
2026-06-09T00:48:30.721140+00:00,SUI,10.0000,0.735660000000,0.764480000000,-0.03769883,0.000012500000,0.10950000,40429618.40000001,29742453.07214401,34472741.05262898,0.000000000000,-0.000326131268,0.000298949600,short_perp_receives_funding,0.79545864
2026-06-09T00:48:30.721140+00:00,TON,10.0000,1.683900000000,1.709600000000,-0.01503276,-0.000012024500,-0.10533462,27862030.39999998,46916872.99055997,23350170.77487999,-0.000456837700,-0.000949273213,0.000077167364,long_perp_receives_funding,0.76887613
2026-06-09T00:48:30.721140+00:00,ENA,10.0000,0.080885000000,0.090359000000,-0.10484844,-0.000013252600,-0.11609278,236668118.00000000,19142900.72443000,10072545.72787900,-0.000913580200,-0.001419753086,0.000568631329,long_perp_receives_funding,0.75706432
2026-06-09T00:48:30.721140+00:00,PAXG,10.0000,4308.600000000000,4335.300000000000,-0.00615874,0.000012500000,0.10950000,4566.69000000,19676040.53400000,7809429.51640000,-0.000162435600,-0.000185640692,0.000083088670,short_perp_receives_funding,0.74659538
2026-06-09T00:48:30.721140+00:00,BCH,10.0000,205.140000000000,230.220000000000,-0.10893928,0.000012500000,0.10950000,52121.65000000,10692235.28100000,10866030.45665000,0.000000000000,-0.000535931790,0.000462895288,short_perp_receives_funding,0.72416024
2026-06-09T00:48:30.721140+00:00,LIT,5.0000,1.465600000000,1.418900000000,0.03291282,0.000012500000,0.10950000,41665548.00000000,61065027.14880000,31458275.68709998,0.000178656700,-0.000613706103,0.001236031616,short_perp_receives_funding,0.69757747
2026-06-09T00:48:30.721140+00:00,LINK,10.0000,7.829000000000,7.981300000000,-0.01908210,0.000012500000,0.10950000,3961676.80000000,31015967.66720000,4689631.36088000,0.000000000000,-0.000255395224,0.000455906673,short_perp_receives_funding,0.68489902
2026-06-09T00:48:30.721140+00:00,ASTER,5.0000,0.615820000000,0.637700000000,-0.03431080,0.000012500000,0.10950000,37243346.00000000,22935197.33372000,2613521.59161000,0.000000000000,-0.000324664784,0.000470683709,short_perp_receives_funding,0.65561789
2026-06-09T00:48:30.721140+00:00,ZRO,5.0000,0.827490000000,0.910990000000,-0.09165853,0.000012500000,0.10950000,28741650.80000000,23783428.62049200,2473759.19873400,0.000931076200,0.000592503023,0.000567680843,short_perp_receives_funding,0.64423563
2026-06-09T00:48:30.721140+00:00,XMR,5.0000,310.980000000000,306.000000000000,0.01627451,0.000012500000,0.10950000,131381.18200000,40856919.97835997,7521152.27954000,0.000086853000,0.000353845659,0.001102521657,short_perp_receives_funding,0.64278783
2026-06-09T00:48:30.721140+00:00,AAVE,10.0000,62.140000000000,64.089000000000,-0.03041083,0.000012500000,0.10950000,686057.88000000,42631636.66319998,3805805.09471000,0.000000000000,-0.001044932079,0.000842565645,short_perp_receives_funding,0.63630233
2026-06-09T00:48:30.721140+00:00,PUMP,10.0000,0.001560000000,0.001546000000,0.00905563,0.000012500000,0.10950000,14620536126.00000000,22808036.35656000,7647210.28506000,0.000000000000,-0.000640614990,0.001281229981,short_perp_receives_funding,0.62562058
2026-06-09T00:48:30.721140+00:00,BTC,40.0000,62473.000000000000,63708.000000000000,-0.01938532,0.000007542500,0.06607230,30531.94748000,1907422354.91804004,2831496664.23187304,-0.000248000000,-0.000432000000,0.000024006338,short_perp_receives_funding,0.62236381
2026-06-09T00:48:30.721140+00:00,PENGU,5.0000,0.006570000000,0.006977000000,-0.05833453,0.000012500000,0.10950000,549007642.00000000,3606980.20794000,1649181.39327500,-0.000152068100,-0.000912408759,0.000608642727,short_perp_receives_funding,0.62007869
2026-06-09T00:48:30.721140+00:00,OP,5.0000,0.093550000000,0.097410000000,-0.03962632,-0.000014233900,-0.12468896,33101016.00000000,3096600.04680000,983702.76943500,-0.000533390200,-0.002026882868,0.001281640500,long_perp_receives_funding,0.61961333
2026-06-09T00:48:30.721140+00:00,FARTCOIN,10.0000,0.114270000000,0.116240000000,-0.01694769,0.000012500000,0.10950000,147494946.80000001,16854247.57083600,5802949.56455600,0.000000000000,0.000000000000,0.001224739743,short_perp_receives_funding,0.61814557
2026-06-09T00:48:30.721140+00:00,CRV,10.0000,0.194910000000,0.197580000000,-0.01351351,0.000012500000,0.10950000,29375514.20000000,5725581.47272200,2219153.74623900,0.000000000000,-0.000717764676,0.000769073011,short_perp_receives_funding,0.61800022
2026-06-09T00:48:30.721140+00:00,MORPHO,5.0000,1.749000000000,1.743000000000,0.00344234,-0.000012448500,-0.10904886,3078320.00000000,5383981.68000000,3510313.54459000,-0.000114213900,-0.001199246188,0.000988825698,long_perp_receives_funding,0.61499415
2026-06-09T00:48:30.721140+00:00,LTC,10.0000,42.307000000000,42.932000000000,-0.01455791,0.000012500000,0.10950000,237559.68000000,10050437.38176000,1698337.62308000,-0.000051960300,-0.000779404818,0.000727831275,short_perp_receives_funding,0.60945646
2026-06-09T00:48:30.721140+00:00,XLM,5.0000,0.198480000000,0.206280000000,-0.03781268,0.000012500000,0.10950000,55040088.00000000,10924356.66624000,4688514.08728000,0.000000000000,-0.000855776491,0.001258811682,short_perp_receives_funding,0.60459719
2026-06-09T00:48:30.721140+00:00,BIO,3.0000,0.030982000000,0.028329000000,0.09364962,0.000012500000,0.10950000,71950158.00000000,2229159.79515600,1950567.98767900,0.000774443400,-0.000258147790,0.000870462312,short_perp_receives_funding,0.60250085
2026-06-09T00:48:30.721140+00:00,WLFI,5.0000,0.056376000000,0.056863000000,-0.00856444,0.000012500000,0.10950000,188636986.00000000,10634598.72273600,1659469.05975100,0.000000000000,-0.000514138817,0.000833289009,short_perp_receives_funding,0.59775772
