sample_index,timestamp,asset,action,annualized_funding,mark_oracle_diff,premium,oi_volume_ratio,impact_spread,carry_reversion_score
2,2026-06-07T14:48:25.097096+00:00,TRUMP,long_carry_reversion_watch,-0.17598665,-0.000921093030,-0.000583358900,4.80376926,0.000805187621,5.89897360
2,2026-06-07T14:48:25.097096+00:00,POPCAT,long_carry_reversion_watch,-0.58385926,-0.001743186840,-0.001448563700,2.42421939,0.001106983838,5.83275082
2,2026-06-07T14:48:25.097096+00:00,JUP,long_carry_reversion_watch,-0.47610688,-0.001801917755,-0.001364309200,2.86157556,0.001476466796,5.81180154
2,2026-06-07T14:48:25.097096+00:00,OP,long_carry_reversion_watch,-0.34783858,-0.001564945227,-0.000730307800,3.77583189,0.002716823406,5.73085190
3,2026-06-07T14:48:35.601796+00:00,MON,long_carry_reversion_watch,-0.73728452,-0.001832811802,-0.000759946400,11.44341924,0.001566977077,14.75518269
3,2026-06-07T14:48:35.601796+00:00,AERO,long_carry_reversion_watch,-0.25851899,-0.001214882308,0.000000000000,12.15348669,0.001986996415,11.37315486
3,2026-06-07T14:48:35.601796+00:00,XAI,long_carry_reversion_watch,-0.24156401,-0.001265822785,-0.001265822800,13.64910563,0.005076142132,10.72703112
3,2026-06-07T14:48:35.601796+00:00,ZRO,short_carry_reversion_watch,0.10950000,0.000434298441,0.000534521200,10.25390095,0.000634207130,10.69283915
3,2026-06-07T14:48:35.601796+00:00,HEMI,short_carry_reversion_watch,0.10950000,0.001798561151,0.001079136700,15.35146305,0.002691548538,10.48694586
3,2026-06-07T14:48:35.601796+00:00,APEX,short_carry_reversion_watch,0.10950000,0.000314280102,0.000000000000,11.24624508,0.002736499087,10.30867715
3,2026-06-07T14:48:35.601796+00:00,STBL,short_carry_reversion_watch,0.10950000,0.000080889788,0.000000000000,9.70643842,0.003923472071,9.90881796
3,2026-06-07T14:48:35.601796+00:00,PURR,short_carry_reversion_watch,0.10950000,0.001352166819,0.001184542800,8.69163288,0.008873826671,8.61474709
3,2026-06-07T14:48:35.601796+00:00,MORPHO,long_carry_reversion_watch,-0.70635209,-0.002282436940,-0.001018318000,4.33110894,0.002000058653,8.55745186
3,2026-06-07T14:48:35.601796+00:00,SNX,long_carry_reversion_watch,-0.80471375,-0.002110490379,-0.000662114600,3.19394532,0.003193430657,7.44577533
3,2026-06-07T14:48:35.601796+00:00,IP,long_carry_reversion_watch,-0.18181380,-0.001509700630,-0.000770911000,6.34844415,0.001158040338,7.41583502
3,2026-06-07T14:48:35.601796+00:00,ATOM,long_carry_reversion_watch,-0.33464426,-0.002253187074,-0.001185887900,5.36512824,0.002139418791,7.29645122
3,2026-06-07T14:48:35.601796+00:00,BABY,long_carry_reversion_watch,-1.03323762,-0.003016688062,-0.002374839500,0.34441397,0.002189734012,6.93471436
3,2026-06-07T14:48:35.601796+00:00,MEGA,long_carry_reversion_watch,-0.09859468,-0.001236203091,0.000000000000,6.31301732,0.001722310546,6.85775624
3,2026-06-07T14:48:35.601796+00:00,SAGA,long_carry_reversion_watch,-1.12344460,-0.002189781022,-0.001459854000,0.70661275,0.002928257687,6.59662748
3,2026-06-07T14:48:35.601796+00:00,STABLE,long_carry_reversion_watch,-0.72688202,-0.002996676952,-0.002343935400,1.96434231,0.001785873739,6.55745211
3,2026-06-07T14:48:35.601796+00:00,UMA,long_carry_reversion_watch,-0.90731350,-0.001834621937,-0.000131044400,2.19819977,0.003492188526,6.44171295
3,2026-06-07T14:48:35.601796+00:00,XMR,short_carry_reversion_watch,0.10950000,0.000390510593,0.000641088200,5.65890086,0.000650300764,6.39889722
3,2026-06-07T14:48:35.601796+00:00,BSV,long_carry_reversion_watch,-0.66753478,-0.003327787022,-0.000865224600,2.52930607,0.003479058902,6.08170477
3,2026-06-07T14:48:35.601796+00:00,SEI,long_carry_reversion_watch,-0.58507339,-0.001358750760,-0.000872034100,2.52425969,0.001015413984,6.06941457
3,2026-06-07T14:48:35.601796+00:00,BIO,long_carry_reversion_watch,-0.64888298,-0.001069518717,0.000000000000,2.24747968,0.001496685910,5.96764628
3,2026-06-07T14:48:35.601796+00:00,TRUMP,long_carry_reversion_watch,-0.17559770,-0.000982800983,-0.000270270300,4.80199774,0.000614533723,5.91224838
3,2026-06-07T14:48:35.601796+00:00,ZORA,long_carry_reversion_watch,-0.45488227,-0.002344665885,-0.000703399800,3.53562590,0.003171619875,5.84880332
3,2026-06-07T14:48:35.601796+00:00,POPCAT,long_carry_reversion_watch,-0.58481497,-0.001645302294,-0.000933156500,2.42398089,0.001057446390,5.82020840
3,2026-06-07T14:48:35.601796+00:00,JUP,long_carry_reversion_watch,-0.47607446,-0.001287830006,-0.000103026400,2.86139107,0.001662799691,5.70984656
4,2026-06-07T14:48:46.117510+00:00,MON,long_carry_reversion_watch,-0.73623770,-0.001830765796,-0.000937709300,11.45613961,0.001520708471,14.75736475
4,2026-06-07T14:48:46.117510+00:00,AERO,long_carry_reversion_watch,-0.25681079,-0.001699132229,-0.000279143200,12.15976947,0.001920126388,11.42566194
4,2026-06-07T14:48:46.117510+00:00,ZRO,short_carry_reversion_watch,0.10950000,0.000233722871,0.000000000000,10.25755331,0.000745446656,10.64829461
4,2026-06-07T14:48:46.117510+00:00,XAI,long_carry_reversion_watch,-0.24123638,-0.001265822785,0.000000000000,13.64910563,0.006345177665,10.56702207
4,2026-06-07T14:48:46.117510+00:00,HEMI,short_carry_reversion_watch,0.10950000,0.001798561151,0.001079136700,15.35146305,0.002691548538,10.48694586
4,2026-06-07T14:48:46.117510+00:00,STBL,short_carry_reversion_watch,0.10950000,0.000040439987,0.000000000000,9.70722351,0.003842575739,9.91364771
4,2026-06-07T14:48:46.117510+00:00,PURR,short_carry_reversion_watch,0.10950000,0.001206784812,0.001095045500,8.69069271,0.008784838350,8.60593262
4,2026-06-07T14:48:46.117510+00:00,MORPHO,long_carry_reversion_watch,-0.70557157,-0.002340002340,-0.000930150900,4.33263326,0.002086936132,8.54923002
4,2026-06-07T14:48:46.117510+00:00,SNX,long_carry_reversion_watch,-0.80388680,-0.002110403046,-0.001075891700,3.19407778,0.002695753152,7.50154763
4,2026-06-07T14:48:46.117510+00:00,IP,long_carry_reversion_watch,-0.18274324,-0.001540535336,-0.000994929100,6.35330501,0.001189404655,7.43142609
