timestamp,asset,status,side,score,direction,annualized_funding,impact_spread,conservative_cost_bps,raw_return_15m,raw_return_1h,raw_return_4h,directional_return_15m,directional_return_1h,directional_return_4h,funding_return_15m,funding_return_1h,funding_return_4h,net_15m_bps,net_1h_bps,net_4h_bps,outcome_15m,outcome_1h,outcome_4h
2026-06-08T00:00:33.337355+00:00,AR,paper_crowded_momentum_continuation_candidate,long_perp,11.41849008,1,0.10950000,0.001713623305,27.13623305,0.00060673,,,0.00060673,,,-0.00000313,-0.00001250,-0.00005000,-21.10013549,,,paper_15m_loss,pending_1h,pending_4h
2026-06-08T00:00:33.337355+00:00,BIO,paper_crowded_momentum_reversal_candidate,short_perp,13.43633745,-1,0.01563923,0.001525796608,25.25796608,-0.00039133,,,0.00039133,,,0.00000045,0.00000179,0.00000714,-21.34016546,,,paper_15m_loss,pending_1h,pending_4h
2026-06-08T00:00:33.337355+00:00,ONDO,paper_crowded_momentum_reversal_candidate,short_perp,11.02613171,-1,0.10950000,0.001319677540,23.19677540,-0.00011581,,,0.00011581,,,0.00000313,0.00001250,0.00005000,-22.00744781,,,paper_15m_loss,pending_1h,pending_4h
2026-06-08T00:00:33.337355+00:00,RUNE,paper_crowded_momentum_reversal_candidate,short_perp,12.51826468,-1,0.10950000,0.001766733281,27.66733281,-0.00055133,,,0.00055133,,,0.00000313,0.00001250,0.00005000,-22.12276379,,,paper_15m_loss,pending_1h,pending_4h
2026-06-08T00:00:33.337355+00:00,ALT,paper_mark_oracle_reversion_candidate,long_perp,5.49685778,1,-0.11283668,0.001761183515,27.61183515,0.00053004,,,0.00053004,,,0.00000322,0.00001288,0.00005152,-22.27927954,,,paper_15m_loss,pending_1h,pending_4h
2026-06-08T00:00:33.337355+00:00,POPCAT,paper_crowded_momentum_reversal_candidate,short_perp,10.51254571,-1,-0.17032418,0.001283106570,22.83106570,-0.00004848,,,0.00004848,,,-0.00000486,-0.00001944,-0.00007777,-22.39482571,,,paper_15m_loss,pending_1h,pending_4h
2026-06-08T00:00:33.337355+00:00,RENDER,paper_crowded_momentum_reversal_candidate,short_perp,9.38664247,-1,0.10950000,0.001906066653,29.06066653,-0.00059769,,,0.00059769,,,0.00000313,0.00001250,0.00005000,-23.05248748,,,paper_15m_loss,pending_1h,pending_4h
2026-06-08T00:00:33.337355+00:00,SOL,paper_crowded_momentum_continuation_candidate,long_perp,13.18824745,1,0.02392882,0.000165678869,11.65678869,-0.00114880,,,-0.00114880,,,-0.00000068,-0.00000273,-0.00001093,-23.15161576,,,paper_15m_loss,pending_1h,pending_4h
2026-06-08T00:00:33.337355+00:00,POPCAT,paper_crowded_momentum_continuation_candidate,long_perp,12.36770084,1,-0.17032418,0.001283106570,22.83106570,-0.00004848,,,-0.00004848,,,0.00000486,0.00001944,0.00007777,-23.26730569,,,paper_15m_loss,pending_1h,pending_4h
2026-06-08T00:00:33.337355+00:00,ZEN,paper_crowded_momentum_continuation_candidate,long_perp,14.74034914,1,-0.09296988,0.001338511838,23.38511838,0.00000000,,,0.00000000,,,0.00000265,0.00001061,0.00004245,-23.35858588,,,paper_15m_loss,pending_1h,pending_4h
2026-06-08T00:00:33.337355+00:00,ZEN,paper_crowded_momentum_reversal_candidate,short_perp,12.52929677,-1,-0.09296988,0.001338511838,23.38511838,0.00000000,,,-0.00000000,,,-0.00000265,-0.00001061,-0.00004245,-23.41165088,,,paper_15m_loss,pending_1h,pending_4h
2026-06-08T00:00:33.337355+00:00,BCH,paper_crowded_momentum_reversal_candidate,short_perp,11.32280648,-1,0.10950000,0.000756061528,17.56061528,0.00060992,,,-0.00060992,,,0.00000313,0.00001250,0.00005000,-23.62852011,,,paper_15m_loss,pending_1h,pending_4h
2026-06-08T00:00:33.337355+00:00,MEGA,paper_crowded_momentum_continuation_candidate,long_perp,17.34378182,1,-0.10783210,0.001737367888,27.37367888,0.00035233,,,0.00035233,,,0.00000308,0.00001231,0.00004924,-23.81958882,,,paper_15m_loss,pending_1h,pending_4h
2026-06-08T00:00:33.337355+00:00,FARTCOIN,paper_crowded_momentum_reversal_candidate,short_perp,14.40353640,-1,0.10950000,0.001213592233,22.13592233,0.00017396,,,-0.00017396,,,0.00000313,0.00001250,0.00005000,-23.84425657,,,paper_15m_loss,pending_1h,pending_4h
2026-06-08T00:00:33.337355+00:00,SEI,paper_crowded_momentum_continuation_candidate,long_perp,12.49550868,1,-0.05478416,0.001010203051,20.10203051,-0.00042544,,,-0.00042544,,,0.00000156,0.00000625,0.00002502,-24.34076662,,,paper_15m_loss,pending_1h,pending_4h
2026-06-08T00:00:33.337355+00:00,ONDO,paper_crowded_momentum_continuation_candidate,long_perp,12.97191966,1,0.10950000,0.001319677540,23.19677540,-0.00011581,,,-0.00011581,,,-0.00000313,-0.00001250,-0.00005000,-24.38610299,,,paper_15m_loss,pending_1h,pending_4h
2026-06-08T00:00:33.337355+00:00,TIA,paper_crowded_momentum_continuation_candidate,long_perp,11.42955994,1,0.10950000,0.001196548901,21.96548901,-0.00031574,,,-0.00031574,,,-0.00000313,-0.00001250,-0.00005000,-25.15410198,,,paper_15m_loss,pending_1h,pending_4h
2026-06-08T00:00:33.337355+00:00,NEAR,paper_crowded_momentum_continuation_candidate,long_perp,17.71206891,1,0.10950000,0.000880842884,18.80842884,-0.00063657,,,-0.00063657,,,-0.00000313,-0.00001250,-0.00005000,-25.20536291,,,paper_15m_loss,pending_1h,pending_4h
2026-06-08T00:00:33.337355+00:00,FIL,paper_crowded_momentum_reversal_candidate,short_perp,10.70329984,-1,0.10950000,0.001915684016,29.15684016,-0.00029855,,,0.00029855,,,0.00000313,0.00001250,0.00005000,-26.14005056,,,paper_15m_loss,pending_1h,pending_4h
2026-06-08T00:00:33.337355+00:00,EIGEN,paper_crowded_momentum_reversal_candidate,short_perp,17.35329524,-1,0.10950000,0.001668520578,26.68520578,0.00000000,,,-0.00000000,,,0.00000313,0.00001250,0.00005000,-26.65395578,,,paper_15m_loss,pending_1h,pending_4h
2026-06-08T00:00:33.337355+00:00,EIGEN,paper_crowded_momentum_continuation_candidate,long_perp,20.41564146,1,0.10950000,0.001668520578,26.68520578,0.00000000,,,0.00000000,,,-0.00000313,-0.00001250,-0.00005000,-26.71645578,,,paper_15m_loss,pending_1h,pending_4h
2026-06-08T00:00:33.337355+00:00,STRK,paper_crowded_momentum_reversal_candidate,short_perp,12.19085443,-1,0.10950000,0.001185887934,21.85887934,0.00059488,,,-0.00059488,,,0.00000313,0.00001250,0.00005000,-27.77646932,,,paper_15m_loss,pending_1h,pending_4h
2026-06-08T00:00:33.337355+00:00,AERO,paper_crowded_momentum_reversal_candidate,short_perp,15.06583722,-1,-0.61537598,0.002059523810,30.59523810,-0.00029812,,,0.00029812,,,-0.00001756,-0.00007025,-0.00028099,-27.78970002,,,paper_15m_loss,pending_1h,pending_4h
2026-06-08T00:00:33.337355+00:00,SPX,paper_crowded_momentum_continuation_candidate,long_perp,13.58590534,1,-0.42130169,0.002081165453,30.81165453,0.00025389,,,0.00025389,,,0.00001202,0.00004809,0.00019238,-28.15254348,,,paper_15m_loss,pending_1h,pending_4h
2026-06-08T00:00:33.337355+00:00,SPX,paper_mark_oracle_reversion_candidate,long_perp,6.44293552,1,-0.42130169,0.002081165453,30.81165453,0.00025389,,,0.00025389,,,0.00001202,0.00004809,0.00019238,-28.15254348,,,paper_15m_loss,pending_1h,pending_4h
2026-06-08T00:00:33.337355+00:00,SPX,paper_extreme_funding_carry_candidate,long_perp,4.29881126,1,-0.42130169,0.002081165453,30.81165453,0.00025389,,,0.00025389,,,0.00001202,0.00004809,0.00019238,-28.15254348,,,paper_15m_loss,pending_1h,pending_4h
2026-06-08T00:00:33.337355+00:00,ATOM,paper_crowded_momentum_reversal_candidate,short_perp,13.08640297,-1,0.10950000,0.001983663944,29.83663944,-0.00011694,,,0.00011694,,,0.00000313,0.00001250,0.00005000,-28.63600395,,,paper_15m_loss,pending_1h,pending_4h
2026-06-08T00:00:33.337355+00:00,BIO,paper_crowded_momentum_continuation_candidate,long_perp,15.80745582,1,0.01563923,0.001525796608,25.25796608,-0.00039133,,,-0.00039133,,,-0.00000045,-0.00000179,-0.00000714,-29.17576670,,,paper_15m_loss,pending_1h,pending_4h
2026-06-08T00:00:33.337355+00:00,OP,paper_mark_oracle_reversion_candidate,long_perp,7.76262645,1,0.10950000,0.002360184710,33.60184710,0.00041408,,,0.00041408,,,-0.00000313,-0.00001250,-0.00005000,-29.49231035,,,paper_15m_loss,pending_1h,pending_4h
2026-06-08T00:00:33.337355+00:00,BABY,paper_extreme_funding_carry_candidate,long_perp,9.86375824,1,-1.61873500,0.002639472106,36.39472106,0.00061399,,,0.00061399,,,0.00004620,0.00018479,0.00073915,-29.79288716,,,paper_15m_loss,pending_1h,pending_4h
2026-06-08T00:00:33.337355+00:00,BABY,paper_mark_oracle_reversion_candidate,long_perp,5.08780983,1,-1.61873500,0.002639472106,36.39472106,0.00061399,,,0.00061399,,,0.00004620,0.00018479,0.00073915,-29.79288716,,,paper_15m_loss,pending_1h,pending_4h
