observed_at,symbol,name,coin_id,status,side,direction,score,start_price,raw_return_1h,raw_return_4h,raw_return_12h,raw_return_24h,directional_return_1h,directional_return_4h,directional_return_12h,directional_return_24h,price_source,label_status
2026-06-07T22:55:00+00:00,WIF,dogwifhat,dogwifcoin,volume_reversal_candidate,long_reversal,1,41.19132114,0.158190000000,-0.00429863,0.00012643,,,-0.00429863,0.00012643,,,hyperliquid,labeled_4h_pending_12h
2026-06-07T22:55:00+00:00,SEI,Sei,sei-network,volume_reversal_candidate,long_reversal,1,50.43077127,0.049577000000,-0.00435686,-0.00764467,,,-0.00435686,-0.00764467,,,hyperliquid,labeled_4h_pending_12h
2026-06-07T22:55:00+00:00,ZEC,Zcash,zcash,volume_reversal_candidate,long_reversal,1,58.93563677,439.490000000000,-0.00511957,-0.01362943,,,-0.00511957,-0.01362943,,,hyperliquid,labeled_4h_pending_12h
2026-06-07T22:55:00+00:00,ETHFI,Ether.fi,ether-fi,volume_reversal_candidate,long_reversal,1,36.60766349,0.300520000000,-0.00648875,-0.00229602,,,-0.00648875,-0.00229602,,,hyperliquid,labeled_4h_pending_12h
2026-06-07T22:55:00+00:00,ADA,Cardano,cardano,volume_reversal_candidate,long_reversal,1,50.51936740,0.165400000000,-0.00659008,-0.00646917,,,-0.00659008,-0.00646917,,,hyperliquid,labeled_4h_pending_12h
2026-06-07T22:55:00+00:00,APT,Aptos,aptos,volume_reversal_candidate,long_reversal,1,45.76231110,0.675707000000,-0.00691325,-0.01805838,,,-0.00691325,-0.01805838,,,coingecko,labeled_4h_pending_12h
2026-06-07T22:55:00+00:00,EIGEN,EigenCloud (prev. EigenLayer),eigenlayer,volume_reversal_candidate,long_reversal,1,41.52030278,0.180400000000,-0.00720621,0.03935698,,,-0.00720621,0.03935698,,,hyperliquid,labeled_4h_pending_12h
2026-06-07T22:55:00+00:00,AAVE,Aave,aave,volume_reversal_candidate,long_reversal,1,51.74672420,64.150000000000,-0.01030637,-0.01740661,,,-0.01030637,-0.01740661,,,coingecko,labeled_4h_pending_12h
2026-06-07T22:55:00+00:00,ALGO,Algorand,algorand,volume_reversal_candidate,long_reversal,1,41.83324635,0.095309000000,-0.01130151,-0.01903308,,,-0.01130151,-0.01903308,,,coingecko,labeled_4h_pending_12h
2026-06-07T22:55:00+00:00,WLD,Worldcoin,worldcoin-wld,chase_risk,wait_or_fade_watch,-1,49.21756162,0.470960000000,0.01685918,0.02182776,,,-0.01685918,-0.02182776,,,hyperliquid,labeled_4h_pending_12h
2026-06-07T22:55:00+00:00,LDO,Lido DAO,lido-dao,volume_reversal_candidate,long_reversal,1,37.28896740,0.271330000000,0.00000000,-0.00652342,,,0.00000000,-0.00652342,,,hyperliquid,labeled_4h_pending_12h
2026-06-07T22:55:00+00:00,UB,Unibase,unibase,volume_reversal_candidate,long_reversal,1,51.89055072,0.127406000000,,,,,,,,,unavailable,pending_1h
2026-06-07T22:55:00+00:00,SIREN,Siren,siren-2,chase_risk,wait_or_fade_watch,-1,50.97577756,1.280000000000,,,,,,,,,unavailable,pending_1h
2026-06-07T22:55:00+00:00,SAHARA,Sahara AI,sahara-ai,breakout_continuation_watch,long_momentum_watch,1,50.36690434,0.037525460000,,,,,,,,,unavailable,pending_1h
2026-06-07T22:55:00+00:00,HOME,HOME,home,chase_risk,wait_or_fade_watch,-1,47.27636839,0.030242430000,,,,,,,,,unavailable,pending_1h
2026-06-07T22:55:00+00:00,BTW,Bitway,bitway,chase_risk,wait_or_fade_watch,-1,46.61693406,0.072196000000,,,,,,,,,unavailable,pending_1h
2026-06-07T22:55:00+00:00,LUNC,Terra Luna Classic,terra-luna,volume_reversal_candidate,long_reversal,1,46.29091743,0.000066990000,,,,,,,,,unavailable,pending_1h
2026-06-07T22:55:00+00:00,PEPE,Pepe,pepe,volume_reversal_candidate,long_reversal,1,44.94528256,0.000002820000,,,,,,,,,unavailable,pending_1h
2026-06-07T22:55:00+00:00,BAT,Basic Attention,basic-attention-token,volume_reversal_candidate,long_reversal,1,40.69157202,0.087192000000,,,,,,,,,unavailable,pending_1h
2026-06-07T22:55:00+00:00,VELVET,Velvet,velvet,chase_risk,wait_or_fade_watch,-1,39.72940538,0.255468000000,,,,,,,,,unavailable,pending_1h
2026-06-07T22:55:00+00:00,BONK,Bonk,bonk,volume_reversal_candidate,long_reversal,1,38.70084356,0.000004440000,,,,,,,,,unavailable,pending_1h
2026-06-07T22:55:00+00:00,CFG,Centrifuge,centrifuge-2,volume_reversal_candidate,long_reversal,1,37.54885477,0.203322000000,,,,,,,,,unavailable,pending_1h
2026-06-07T22:55:00+00:00,RAY,Raydium,raydium,volume_reversal_candidate,long_reversal,1,36.79463293,0.587255000000,,,,,,,,,unavailable,pending_1h
