ticket_id,opened_at,checked_at,elapsed_minutes,checkpoint_status,opportunity,decision,asset,venue,entry_mark,current_mark,current_source,raw_return_bps,directional_return_bps,outcome,missing_evidence,next_step
token-unlock-repeat-zro-paper-short,2026-06-09T00:57:35+00:00,2026-06-09T00:57:35+00:00,0.00,pending,token_unlock_event_window_repeat:ZRO,paper_short,ZRO,HL,0.827490000000,0.827490000000,hl_execution_context,,,pending,checkpoint has not matured,wait for the first checkpoint and refresh marks
token-unlock-repeat-hype-paper-short,2026-06-09T00:57:35+00:00,2026-06-09T00:57:35+00:00,0.00,pending,token_unlock_event_window_repeat:HYPE,paper_short,HYPE,HL,62.290000000000,62.290000000000,hl_execution_context,,,pending,checkpoint has not matured,wait for the first checkpoint and refresh marks
