ticket_id,opened_at,checked_at,elapsed_minutes,checkpoint_status,opportunity,decision,asset,venue,entry_mark,current_mark,current_source,raw_return_bps,directional_return_bps,outcome,missing_evidence,next_step
unlock-event-hype-paper-short,2026-06-08T23:32:54+00:00,2026-06-08T23:48:17+00:00,15.40,ready,token_unlock_event_window:HYPE,paper_short,HYPE,HL,63.323000000000,63.319000000000,hl_execution_context,-0.63168201,0.63168201,paper_mark_win,"fill, funding, stop, and adverse excursion still missing","record fill, funding, stop, and adverse-excursion assumptions before promotion"
unlock-event-zro-paper-short,2026-06-08T23:32:54+00:00,2026-06-08T23:48:17+00:00,15.40,ready,token_unlock_event_window:ZRO,paper_short,ZRO,HL,0.848880000000,0.848880000000,hl_execution_context,0.00000000,-0.00000000,paper_mark_flat,"fill, funding, stop, and adverse excursion still missing",keep observing until the ticket has a non-flat mark move or stronger quote evidence
unlock-event-kaito-paper-short,2026-06-08T23:32:54+00:00,2026-06-08T23:48:17+00:00,15.40,ready,token_unlock_event_window:KAITO,paper_short,KAITO,HL,0.445250000000,0.445250000000,hyperliquid_snapshot,0.00000000,-0.00000000,paper_mark_flat,"fill, funding, stop, and adverse excursion still missing",keep observing until the ticket has a non-flat mark move or stronger quote evidence
unlock-event-me-paper-long,2026-06-08T23:32:54+00:00,2026-06-08T23:48:17+00:00,15.40,ready,token_unlock_event_window:ME,paper_long,ME,HL,0.061590000000,0.061590000000,hyperliquid_snapshot,0.00000000,0.00000000,paper_mark_flat,"fill, funding, stop, and adverse excursion still missing",keep observing until the ticket has a non-flat mark move or stronger quote evidence
unlock-event-eigen-paper-short,2026-06-08T23:32:54+00:00,2026-06-08T23:48:17+00:00,15.40,ready,token_unlock_event_window:EIGEN,paper_short,EIGEN,HL,0.180600000000,0.180600000000,hyperliquid_snapshot,0.00000000,-0.00000000,paper_mark_flat,"fill, funding, stop, and adverse excursion still missing",keep observing until the ticket has a non-flat mark move or stronger quote evidence
