timestamp,chain,token_symbol,current_supply_usd,day_change_usd,week_change_usd,month_change_usd,day_change_pct,week_change_pct,month_change_pct,top_asset,top_asset_week_change_usd,score,status,side,reason,next_step
2026-06-08T19:50:53.098772+00:00,Berachain,BERA,70221416.62,191163.12,-5179278.67,-7406863.43,0.00272972,-0.06869007,-0.09541450,USDe,-3182491.44,14.06719837,chain_stablecoin_context,none,chain stablecoin distribution context,"collect repeat Berachain stablecoin migration snapshots and join to chain token, TVL, DEX, and funding context"
2026-06-08T19:50:53.098772+00:00,BSC,BNB,12546312197.59,-1003252.51,-60081921.82,-131779894.84,-0.00007996,-0.00476599,-0.01039430,USD1,-58341899.12,13.95729367,chain_stablecoin_context,none,chain stablecoin distribution context,"collect repeat BSC stablecoin migration snapshots and join to chain token, TVL, DEX, and funding context"
2026-06-08T19:50:53.098772+00:00,Katana,,23734265.53,-123023.28,-1711232.79,-50901178.93,-0.00515663,-0.06725091,-0.68199740,USDC,-1260501.69,13.55947693,chain_stablecoin_context,none,chain stablecoin distribution context,"collect repeat Katana stablecoin migration snapshots and join to chain token, TVL, DEX, and funding context"
2026-06-08T19:50:53.098772+00:00,Sei,,55445689.77,-3009284.09,-3543354.46,-2097686.60,-0.05148038,-0.06006801,-0.03645401,USDC,-3152782.06,12.24621530,chain_stablecoin_context,none,chain stablecoin distribution context,"collect repeat Sei stablecoin migration snapshots and join to chain token, TVL, DEX, and funding context"
2026-06-08T19:50:53.098772+00:00,Hedera,,40012706.86,-1553633.37,-2330808.44,-6444108.94,-0.03737720,-0.05504523,-0.13871181,USDC,-2330808.44,11.16559865,chain_stablecoin_context,none,chain stablecoin distribution context,"collect repeat Hedera stablecoin migration snapshots and join to chain token, TVL, DEX, and funding context"
2026-06-08T19:50:53.098772+00:00,OP Mainnet,,501191339.24,-22932834.62,-24519926.09,-68003798.12,-0.04375458,-0.04664143,-0.11947361,USDT,-13481653.88,11.05547399,chain_stablecoin_context,none,chain stablecoin distribution context,"collect repeat OP Mainnet stablecoin migration snapshots and join to chain token, TVL, DEX, and funding context"
2026-06-08T19:50:53.098772+00:00,MegaETH,,440190917.42,4547488.71,18010149.15,35145894.84,0.01043856,0.04265980,0.08677034,USDe,19671258.69,9.87265933,chain_stablecoin_context,none,chain stablecoin distribution context,"collect repeat MegaETH stablecoin migration snapshots and join to chain token, TVL, DEX, and funding context"
2026-06-08T19:50:53.098772+00:00,Avalanche,AVAX,843443999.00,-38871815.91,-17438351.89,-263539065.19,-0.04405658,-0.02025637,-0.23806965,USDT,-49962504.53,5.76663570,chain_stablecoin_context,none,chain stablecoin distribution context,"collect repeat Avalanche stablecoin migration snapshots and join to chain token, TVL, DEX, and funding context"
2026-06-08T19:50:53.098772+00:00,Osmosis,,22529871.53,187133.71,-487524.67,-1035096.30,0.00837559,-0.02118070,-0.04392522,USDC,-304133.32,4.28304702,chain_stablecoin_context,none,chain stablecoin distribution context,"collect repeat Osmosis stablecoin migration snapshots and join to chain token, TVL, DEX, and funding context"
2026-06-08T19:50:53.098772+00:00,Linea,,34940317.62,23444.70,-680315.49,-6110957.11,0.00067144,-0.01909892,-0.14886157,USDC,-560185.34,3.88873937,chain_stablecoin_context,none,chain stablecoin distribution context,"collect repeat Linea stablecoin migration snapshots and join to chain token, TVL, DEX, and funding context"
2026-06-08T19:50:53.098772+00:00,Mantle,MNT,505669590.01,-558913.35,-7027321.12,-59088337.11,-0.00110407,-0.01370658,-0.10462595,USDT,-8605550.17,3.59835161,chain_stablecoin_context,none,chain stablecoin distribution context,"collect repeat Mantle stablecoin migration snapshots and join to chain token, TVL, DEX, and funding context"
2026-06-08T19:50:53.098772+00:00,Flare,,27518197.77,318992.48,-482338.28,-520045.25,0.01172801,-0.01722604,-0.01854771,USDT,-1263663.18,3.49684261,chain_stablecoin_context,none,chain stablecoin distribution context,"collect repeat Flare stablecoin migration snapshots and join to chain token, TVL, DEX, and funding context"
