timestamp,asset,long_venue,short_venue,annualized_spread,rough_round_trip_cost,breakeven_hold_hours,net_8h_proxy,net_24h_proxy,capacity_proxy_notional,notes
2026-06-07T11:52:44.620710+00:00,NOT,OkxSwap,HlPerp,0.00000000,0.00283462,0.0000,-0.00283462,-0.00283462,613.06053599,low Hyperliquid day volume
2026-06-07T11:52:44.620710+00:00,COMP,OkxSwap,HlPerp,0.00823428,0.00287021,3053.4606,-0.00286269,-0.00284765,2286.82134090,OKX and Hyperliquid context available
2026-06-07T11:52:44.620710+00:00,SAND,HlPerp,OkxSwap,0.23933809,0.00309925,113.4354,-0.00288067,-0.00244353,1765.29274149,OKX and Hyperliquid context available
2026-06-07T11:52:44.620710+00:00,MEME,HlPerp,OkxSwap,0.47735605,0.00331737,60.8774,-0.00288143,-0.00200955,5957.52908775,OKX and Hyperliquid context available
2026-06-07T11:52:44.620710+00:00,MORPHO,HlPerp,OkxSwap,0.04938572,0.00299049,530.4512,-0.00294539,-0.00285519,7690.30286320,OKX and Hyperliquid context available
2026-06-07T11:52:44.620710+00:00,UMA,OkxSwap,HlPerp,0.09717914,0.00318726,287.3083,-0.00309851,-0.00292101,655.49290365,low Hyperliquid day volume
2026-06-07T11:52:44.620710+00:00,MET,OkxSwap,HlPerp,0.00000000,0.00321560,0.0000,-0.00321560,-0.00321560,1563.20947634,OKX and Hyperliquid context available
2026-06-07T11:52:44.620710+00:00,MINA,HlPerp,OkxSwap,0.05260643,0.00332877,554.3055,-0.00328073,-0.00318464,1186.85601636,OKX and Hyperliquid context available
2026-06-07T11:52:44.620710+00:00,BLUR,OkxSwap,HlPerp,0.00000000,0.00336233,0.0000,-0.00336233,-0.00336233,1757.74961741,OKX and Hyperliquid context available
2026-06-07T11:52:44.620710+00:00,GMT,OkxSwap,HlPerp,0.15216736,0.00351264,202.2163,-0.00337367,-0.00309574,1108.71721027,OKX and Hyperliquid context available
2026-06-07T11:52:44.620710+00:00,SYRUP,OkxSwap,HlPerp,0.00000000,0.00342075,0.0000,-0.00342075,-0.00342075,3550.53455430,OKX and Hyperliquid context available
2026-06-07T11:52:44.620710+00:00,RENDER,OkxSwap,HlPerp,0.01489852,0.00346033,2034.5994,-0.00344673,-0.00341951,6455.66510900,OKX and Hyperliquid context available
2026-06-07T11:52:44.620710+00:00,CELO,HlPerp,OkxSwap,0.02778322,0.00349095,1100.6909,-0.00346558,-0.00341483,1290.77089704,OKX and Hyperliquid context available
2026-06-07T11:52:44.620710+00:00,IMX,OkxSwap,HlPerp,0.16772637,0.00372146,194.3641,-0.00356829,-0.00326194,2218.76609152,OKX and Hyperliquid context available
2026-06-07T11:52:44.620710+00:00,BIGTIME,OkxSwap,HlPerp,0.30048805,0.00389559,113.5664,-0.00362117,-0.00307233,1191.68553199,OKX and Hyperliquid context available
2026-06-07T11:52:44.620710+00:00,MOVE,OkxSwap,HlPerp,0.00000000,0.00363211,0.0000,-0.00363211,-0.00363211,751.42984781,low Hyperliquid day volume
2026-06-07T11:52:44.620710+00:00,AVNT,OkxSwap,HlPerp,0.00000000,0.00368290,0.0000,-0.00368290,-0.00368290,3973.25855693,OKX and Hyperliquid context available
2026-06-07T11:52:44.620710+00:00,LAYER,OkxSwap,HlPerp,0.36199503,0.00402146,97.3161,-0.00369087,-0.00302969,1730.07159697,OKX and Hyperliquid context available
2026-06-07T11:52:44.620710+00:00,GAS,OkxSwap,HlPerp,0.00000000,0.00374093,0.0000,-0.00374093,-0.00374093,660.49976190,low Hyperliquid day volume
2026-06-07T11:52:44.620710+00:00,AZTEC,OkxSwap,HlPerp,0.48071358,0.00433360,78.9708,-0.00389459,-0.00301658,2363.18429589,OKX and Hyperliquid context available
2026-06-07T11:52:44.620710+00:00,INIT,OkxSwap,HlPerp,0.00000000,0.00393679,0.0000,-0.00393679,-0.00393679,2617.82428128,thin OKX top-50 book
2026-06-07T11:52:44.620710+00:00,RESOLV,OkxSwap,HlPerp,0.00000000,0.00400525,0.0000,-0.00400525,-0.00400525,3389.59067823,OKX and Hyperliquid context available
