timestamp,asset,long_venue,short_venue,long_hourly_rate,short_hourly_rate,hourly_spread,annualized_spread
2026-06-08T15:11:28.441816+00:00,STG,BinPerp,BybitPerp,-0.000006651250,0.000004891250,0.000011542500,0.10111230
2026-06-08T15:11:28.441816+00:00,WIF,BybitPerp,HlPerp,0.000000970000,0.000012500000,0.000011530000,0.10100280
2026-06-08T15:11:28.441816+00:00,TIA,BinPerp,HlPerp,0.000001062500,0.000012500000,0.000011437500,0.10019250
2026-06-08T15:11:28.441816+00:00,STRK,HlPerp,BinPerp,0.000001186500,0.000012500000,0.000011313500,0.09910626
2026-06-08T15:11:28.441816+00:00,DOT,BybitPerp,BinPerp,-0.000007410000,0.000003391250,0.000010801250,0.09461895
2026-06-08T15:11:28.441816+00:00,ARB,BinPerp,HlPerp,0.000001781250,0.000012500000,0.000010718750,0.09389625
2026-06-08T15:11:28.441816+00:00,AVNT,BinPerp,BybitPerp,0.000001942500,0.000012500000,0.000010557500,0.09248370
2026-06-08T15:11:28.441816+00:00,HBAR,BinPerp,HlPerp,0.000002295000,0.000012500000,0.000010205000,0.08939580
2026-06-08T15:11:28.441816+00:00,PENGU,BinPerp,HlPerp,0.000004187500,0.000012500000,0.000008312500,0.07281750
2026-06-08T15:11:28.441816+00:00,RSR,BybitPerp,BinPerp,0.000004392500,0.000012500000,0.000008107500,0.07102170
2026-06-08T15:11:28.441816+00:00,kBONK,BinPerp,HlPerp,0.000004505000,0.000012500000,0.000007995000,0.07003620
2026-06-08T15:11:28.441816+00:00,SEI,BinPerp,HlPerp,-0.000023556250,-0.000015653400,0.000007902850,0.06922897
2026-06-08T15:11:28.441816+00:00,PENDLE,BinPerp,HlPerp,0.000005120000,0.000012500000,0.000007380000,0.06464880
2026-06-08T15:11:28.441816+00:00,XRP,BinPerp,HlPerp,-0.000002577500,0.000004591300,0.000007168800,0.06279869
2026-06-08T15:11:28.441816+00:00,GALA,BinPerp,HlPerp,0.000005672500,0.000012500000,0.000006827500,0.05980890
2026-06-08T15:11:28.441816+00:00,PAXG,BinPerp,HlPerp,0.000006255000,0.000012500000,0.000006245000,0.05470620
2026-06-08T15:11:28.441816+00:00,DOGE,BinPerp,BybitPerp,0.000004955000,0.000010741250,0.000005786250,0.05068755
2026-06-08T15:11:28.441816+00:00,SUI,BinPerp,HlPerp,0.000006781250,0.000012500000,0.000005718750,0.05009625
2026-06-08T15:11:28.441816+00:00,BOME,HlPerp,BinPerp,0.000007331100,0.000012500000,0.000005168900,0.04527956
2026-06-08T15:11:28.441816+00:00,ENS,BinPerp,HlPerp,0.000007473750,0.000012500000,0.000005026250,0.04402995
2026-06-08T15:11:28.441816+00:00,TON,BinPerp,HlPerp,0.000007912500,0.000012500000,0.000004587500,0.04018650
2026-06-08T15:11:28.441816+00:00,ZEN,BybitPerp,BinPerp,0.000008051250,0.000012500000,0.000004448750,0.03897105
2026-06-08T15:11:28.441816+00:00,TRX,BybitPerp,HlPerp,-0.000020685000,-0.000016484200,0.000004200800,0.03679901
2026-06-08T15:11:28.441816+00:00,DYDX,BybitPerp,BinPerp,0.000009066250,0.000012500000,0.000003433750,0.03007965
2026-06-08T15:11:28.441816+00:00,MORPHO,BinPerp,HlPerp,0.000009475000,0.000012500000,0.000003025000,0.02649900
2026-06-08T15:11:28.441816+00:00,RENDER,BinPerp,HlPerp,-0.000011620000,-0.000008719100,0.000002900900,0.02541188
2026-06-08T15:11:28.441816+00:00,MON,BybitPerp,HlPerp,0.000010930000,0.000012500000,0.000001570000,0.01375320
2026-06-08T15:11:28.441816+00:00,XMR,BinPerp,HlPerp,0.000012500000,0.000013979700,0.000001479700,0.01296217
2026-06-08T15:11:28.441816+00:00,0G,BinPerp,BinPerp,0.000012500000,0.000012500000,0.000000000000,0.00000000
2026-06-08T15:11:28.441816+00:00,ACE,BinPerp,BinPerp,0.000012500000,0.000012500000,0.000000000000,0.00000000
2026-06-08T15:11:28.441816+00:00,ANIME,BinPerp,BinPerp,0.000012500000,0.000012500000,0.000000000000,0.00000000
2026-06-08T15:11:28.441816+00:00,APEX,HlPerp,HlPerp,0.000012500000,0.000012500000,0.000000000000,0.00000000
2026-06-08T15:11:28.441816+00:00,ARK,BinPerp,BinPerp,0.000012500000,0.000012500000,0.000000000000,0.00000000
2026-06-08T15:11:28.441816+00:00,ASTER,BinPerp,BinPerp,0.000012500000,0.000012500000,0.000000000000,0.00000000
2026-06-08T15:11:28.441816+00:00,AZTEC,BinPerp,BinPerp,0.000012500000,0.000012500000,0.000000000000,0.00000000
2026-06-08T15:11:28.441816+00:00,BANANA,BinPerp,BinPerp,0.000012500000,0.000012500000,0.000000000000,0.00000000
2026-06-08T15:11:28.441816+00:00,BCH,BinPerp,BinPerp,0.000012500000,0.000012500000,0.000000000000,0.00000000
2026-06-08T15:11:28.441816+00:00,BIGTIME,BinPerp,BinPerp,0.000012500000,0.000012500000,0.000000000000,0.00000000
2026-06-08T15:11:28.441816+00:00,BRETT,BinPerp,BinPerp,0.000012500000,0.000012500000,0.000000000000,0.00000000
2026-06-08T15:11:28.441816+00:00,BSV,BinPerp,BinPerp,0.000012500000,0.000012500000,0.000000000000,0.00000000
2026-06-08T15:11:28.441816+00:00,CC,BinPerp,BinPerp,0.000012500000,0.000012500000,0.000000000000,0.00000000
2026-06-08T15:11:28.441816+00:00,CELO,BinPerp,BinPerp,0.000012500000,0.000012500000,0.000000000000,0.00000000
2026-06-08T15:11:28.441816+00:00,CFX,BinPerp,BinPerp,0.000012500000,0.000012500000,0.000000000000,0.00000000
2026-06-08T15:11:28.441816+00:00,DASH,BinPerp,BinPerp,0.000012500000,0.000012500000,0.000000000000,0.00000000
2026-06-08T15:11:28.441816+00:00,DOOD,BinPerp,BinPerp,0.000012500000,0.000012500000,0.000000000000,0.00000000
2026-06-08T15:11:28.441816+00:00,DYM,BinPerp,BinPerp,0.000012500000,0.000012500000,0.000000000000,0.00000000
2026-06-08T15:11:28.441816+00:00,ENA,BinPerp,BinPerp,0.000012500000,0.000012500000,0.000000000000,0.00000000
2026-06-08T15:11:28.441816+00:00,ETHFI,BinPerp,BinPerp,0.000012500000,0.000012500000,0.000000000000,0.00000000
2026-06-08T15:11:28.441816+00:00,FARTCOIN,BinPerp,BinPerp,0.000012500000,0.000012500000,0.000000000000,0.00000000
2026-06-08T15:11:28.441816+00:00,FIL,BinPerp,BinPerp,0.000012500000,0.000012500000,0.000000000000,0.00000000
2026-06-08T15:11:28.441816+00:00,FOGO,BinPerp,BinPerp,0.000012500000,0.000012500000,0.000000000000,0.00000000
2026-06-08T15:11:28.441816+00:00,GAS,BinPerp,BinPerp,0.000012500000,0.000012500000,0.000000000000,0.00000000
2026-06-08T15:11:28.441816+00:00,GOAT,BinPerp,BinPerp,0.000012500000,0.000012500000,0.000000000000,0.00000000
2026-06-08T15:11:28.441816+00:00,GRASS,BinPerp,BinPerp,0.000012500000,0.000012500000,0.000000000000,0.00000000
2026-06-08T15:11:28.441816+00:00,GRIFFAIN,BinPerp,BinPerp,0.000012500000,0.000012500000,0.000000000000,0.00000000
2026-06-08T15:11:28.441816+00:00,IP,BinPerp,BinPerp,0.000012500000,0.000012500000,0.000000000000,0.00000000
2026-06-08T15:11:28.441816+00:00,KAS,BinPerp,BinPerp,0.000012500000,0.000012500000,0.000000000000,0.00000000
2026-06-08T15:11:28.441816+00:00,LINEA,BinPerp,BinPerp,0.000012500000,0.000012500000,0.000000000000,0.00000000
2026-06-08T15:11:28.441816+00:00,LIT,BinPerp,BinPerp,0.000012500000,0.000012500000,0.000000000000,0.00000000
2026-06-08T15:11:28.441816+00:00,MELANIA,BinPerp,BinPerp,0.000012500000,0.000012500000,0.000000000000,0.00000000
2026-06-08T15:11:28.441816+00:00,MEME,BinPerp,BinPerp,0.000012500000,0.000012500000,0.000000000000,0.00000000
2026-06-08T15:11:28.441816+00:00,MERL,BinPerp,BinPerp,0.000012500000,0.000012500000,0.000000000000,0.00000000
