timestamp,asset,long_venue,short_venue,okx_hourly_rate,hl_hourly_rate,hourly_spread,annualized_spread,okx_spread,okx_top_bid_notional,okx_top_ask_notional,hl_day_notional_volume,hl_impact_spread,rough_round_trip_cost,breakeven_hold_hours,net_8h_proxy,net_24h_proxy,capacity_proxy_notional,notes
2026-06-07T11:48:56.826146+00:00,MEME,HlPerp,OkxSwap,0.000012500000,-0.000041120300,0.000053620300,0.46971383,0.00015787,48282.25813000,34117.16954000,595272.54662900,0.00158228,0.00174014,32.4531,-0.00131118,-0.00045326,5952.72546629,OKX and Hyperliquid context available
2026-06-07T11:48:56.826146+00:00,SEI,HlPerp,OkxSwap,-0.000086852064,-0.000089675500,0.000002823436,0.02473330,0.00040048,254485.93320000,245632.46340000,911677.93351100,0.00094120,0.00134169,475.1960,-0.00131910,-0.00127392,9116.77933511,OKX and Hyperliquid context available
2026-06-07T11:48:56.826146+00:00,WIF,HlPerp,OkxSwap,0.000012500000,-0.000024710500,0.000037210500,0.32596398,0.00062637,415186.30120000,425185.74700000,1227847.96702000,0.00105840,0.00168477,45.2767,-0.00138709,-0.00079172,12278.47967020,OKX and Hyperliquid context available
2026-06-07T11:48:56.826146+00:00,BABY,HlPerp,OkxSwap,-0.000194942916,-0.000416351400,0.000221408484,1.93953832,0.00063512,96297.96390000,84954.53430000,1828404.09595100,0.00254501,0.00318014,14.3632,-0.00140887,0.00213367,18284.04095951,OKX and Hyperliquid context available
2026-06-07T11:48:56.826146+00:00,TIA,OkxSwap,HlPerp,-0.000056685051,-0.000023862600,0.000032822451,0.28752467,0.00031442,187195.12690000,196668.03700000,678867.05238200,0.00138234,0.00169676,51.6951,-0.00143418,-0.00090902,6788.67052382,OKX and Hyperliquid context available
2026-06-07T11:48:56.826146+00:00,IP,OkxSwap,HlPerp,-0.000026604831,0.000012500000,0.000039104831,0.34255832,0.00032326,312035.36570000,209933.93030000,324017.94435300,0.00148670,0.00180996,46.2848,-0.00149712,-0.00087144,3240.17944353,OKX and Hyperliquid context available
2026-06-07T11:48:56.826146+00:00,CHIP,OkxSwap,HlPerp,0.000002959821,0.000012500000,0.000009540179,0.08357197,0.00032547,200858.69200000,165364.84900000,879996.69606100,0.00127011,0.00159558,167.2482,-0.00151926,-0.00136661,8799.96696061,OKX and Hyperliquid context available
2026-06-07T11:48:56.826146+00:00,INJ,OkxSwap,HlPerp,-0.000041746842,-0.000002452700,0.000039294142,0.34421669,0.00019222,174417.87200000,163750.31870000,2152554.47839000,0.00167389,0.00186610,47.4907,-0.00155175,-0.00092305,21525.54478390,OKX and Hyperliquid context available
2026-06-07T11:48:56.826146+00:00,AIXBT,HlPerp,OkxSwap,0.000007149177,-0.000081360700,0.000088509877,0.77534652,0.00045840,60330.79260000,45004.83740000,238670.82387800,0.00183469,0.00229309,25.9078,-0.00158502,-0.00016886,2386.70823878,OKX and Hyperliquid context available
2026-06-07T11:48:56.826146+00:00,STRK,HlPerp,OkxSwap,-0.000001900623,-0.000023650300,0.000021749677,0.19052717,0.00029963,127338.65132000,91675.08589000,860720.73717100,0.00149790,0.00179753,82.6462,-0.00162353,-0.00127554,8607.20737171,OKX and Hyperliquid context available
2026-06-07T11:48:56.826146+00:00,ALGO,OkxSwap,HlPerp,-0.000026206106,0.000012500000,0.000038706106,0.33906548,0.00010540,54190.17330000,61107.81210000,375459.10063100,0.00183523,0.00194063,50.1376,-0.00163098,-0.00101169,3754.59100631,OKX and Hyperliquid context available
2026-06-07T11:48:56.826146+00:00,ANIME,OkxSwap,HlPerp,0.000012500000,0.000012500000,0.000000000000,0.00000000,0.00032857,75004.59945000,70715.87401000,235089.55123600,0.00131406,0.00164263,0.0000,-0.00164263,-0.00164263,2350.89551236,OKX and Hyperliquid context available
2026-06-07T11:48:56.826146+00:00,MOODENG,HlPerp,OkxSwap,0.000010033449,0.000006984100,0.000003049349,0.02671229,0.00025950,93162.70390000,80830.03940000,172839.84209500,0.00142850,0.00168800,553.5613,-0.00166361,-0.00161482,1728.39842095,OKX and Hyperliquid context available
2026-06-07T11:48:56.826146+00:00,MEGA,OkxSwap,HlPerp,-0.000066188991,-0.000034090500,0.000032098491,0.28118278,0.00022309,103366.71130000,95906.65940000,975998.86732900,0.00171791,0.00194100,60.4700,-0.00168421,-0.00117063,9759.98867329,OKX and Hyperliquid context available
2026-06-07T11:48:56.826146+00:00,DASH,OkxSwap,HlPerp,-0.000006469463,0.000012500000,0.000018969463,0.16617250,0.00026354,300598.90930000,284546.25580000,1401618.25710000,0.00162081,0.00188435,99.3359,-0.00173259,-0.00142908,14016.18257100,OKX and Hyperliquid context available
2026-06-07T11:48:56.826146+00:00,KAITO,HlPerp,OkxSwap,0.000012500000,-0.000021350000,0.000033850000,0.29652600,0.00021947,64273.25310000,61687.27990000,159579.24267000,0.00181175,0.00203122,60.0065,-0.00176042,-0.00121882,1595.79242670,OKX and Hyperliquid context available
2026-06-07T11:48:56.826146+00:00,YGG,OkxSwap,HlPerp,0.000012500000,0.000012500000,0.000000000000,0.00000000,0.00038454,73989.48630000,64492.75237000,167831.15817100,0.00149994,0.00188448,0.0000,-0.00188448,-0.00188448,1678.31158171,OKX and Hyperliquid context available
2026-06-07T11:48:56.826146+00:00,JTO,HlPerp,OkxSwap,-0.000159589123,-0.000214762000,0.000055172877,0.48331440,0.00015539,127594.21680000,119948.20410000,4720958.42046000,0.00217949,0.00233487,42.3192,-0.00189349,-0.00101072,47209.58420460,OKX and Hyperliquid context available
2026-06-07T11:48:56.826146+00:00,SAND,HlPerp,OkxSwap,0.000012500000,-0.000009060100,0.000021560100,0.18886648,0.00018970,50907.75950000,41147.96130000,177712.45892400,0.00191749,0.00210719,97.7356,-0.00193471,-0.00158975,1777.12458924,OKX and Hyperliquid context available
2026-06-07T11:48:56.826146+00:00,SNX,HlPerp,OkxSwap,0.000007796683,-0.000079110000,0.000086906683,0.76130254,0.00041178,70977.41680000,62067.36420000,259194.05619600,0.00222460,0.00263638,30.3357,-0.00194113,-0.00055062,2591.94056196,OKX and Hyperliquid context available
2026-06-07T11:48:56.826146+00:00,PUMP,HlPerp,OkxSwap,0.000011286262,0.000009245800,0.000002040462,0.01787445,0.00066600,704113.26400000,688147.11700000,3357234.10038800,0.00133156,0.00199756,978.9737,-0.00198123,-0.00194859,33572.34100388,OKX and Hyperliquid context available
