ticket_id,opened_at,checked_at,elapsed_minutes,checkpoint_status,opportunity,decision,asset,venue,entry_mark,current_mark,current_source,raw_return_bps,directional_return_bps,outcome,missing_evidence,next_step
ofi-repeat-01-bnb-short,2026-06-08T22:25:55+00:00,2026-06-08T22:25:55+00:00,0.01,pending,ofi_execution_survival_repeat:broad-fill-audit-bnb-short-50bps-stop:15m:ofi-paper-03-bnb-short,paper_short,BNB,,606.500000000000,606.500000000000,hl_execution_context,,,pending,checkpoint has not matured,wait for the first checkpoint and refresh marks
ofi-repeat-02-sui-short,2026-06-08T22:25:55+00:00,2026-06-08T22:25:55+00:00,0.01,pending,ofi_execution_survival_repeat:broad-fill-audit-sui-short-50bps-stop:15m:ofi-paper-02-sui-short,paper_short,SUI,,0.761320000000,0.761320000000,hl_execution_context,,,pending,checkpoint has not matured,wait for the first checkpoint and refresh marks
ofi-repeat-03-eth-short,2026-06-08T22:25:55+00:00,2026-06-08T22:25:55+00:00,0.01,pending,ofi_execution_survival_repeat:broad-fill-audit-eth-short-50bps-stop:15m:ofi-paper-01-eth-short,paper_short,ETH,,1695.200000000000,1695.200000000000,hl_execution_context,,,pending,checkpoint has not matured,wait for the first checkpoint and refresh marks
