ticket_id,opened_at,rank,opportunity,probe_type,status,side,asset,venue,candidate_size_usd,observation_horizon,checkpoints,entry_mark,entry_source,decision,required_record,next_step
ofi-paper-01-eth-short,2026-06-08T21:58:48+00:00,1,ofi_execution_survival:imbalance_1pct/bottom_20/paper_short:short_horizon_maker_probe_only,ofi_execution_survival_probe,short_horizon_maker_probe_only,short,ETH,,100,5m/15m,"5m,15m",1711.700000000000,hl_execution_context,paper_short,"5m/15m mark move, spread/depth, maker fill assumption, queue/cancel note, adverse selection",paper-check ETH OFI as a short-horizon execution-survival label; do not extend to 1h without a separate horizon rule
ofi-paper-02-sui-short,2026-06-08T21:58:48+00:00,2,ofi_execution_survival:imbalance_1pct/bottom_20/paper_short:short_horizon_maker_probe_only,ofi_execution_survival_probe,short_horizon_maker_probe_only,short,SUI,,100,5m/15m,"5m,15m",0.767800000000,hl_execution_context,paper_short,"5m/15m mark move, spread/depth, maker fill assumption, queue/cancel note, adverse selection",paper-check SUI OFI as a short-horizon execution-survival label; do not extend to 1h without a separate horizon rule
ofi-paper-03-bnb-short,2026-06-08T21:58:48+00:00,3,ofi_execution_survival:imbalance_1pct/bottom_20/paper_short:short_horizon_maker_probe_only,ofi_execution_survival_probe,short_horizon_maker_probe_only,short,BNB,,100,5m/15m,"5m,15m",609.590000000000,hl_execution_context,paper_short,"5m/15m mark move, spread/depth, maker fill assumption, queue/cancel note, adverse selection",paper-check BNB OFI as a short-horizon execution-survival label; do not extend to 1h without a separate horizon rule
