timestamp,symbol,feature,action,source_status,live_feature_value,recent_low_threshold,recent_high_threshold,live_condition,venue,instrument,candidate_size_usd,best_bid,best_ask,mid_price,spread_bps,side_depth_2bps_notional,side_depth_5bps_notional,side_depth_10bps_notional,visible_depth_usage_5bps,market_slippage_bps,funding_rate_8h,funding_return_1h_bps,paper_cost_bps,low_fee_round_trip_bps,taker_round_trip_fee_bps,low_fee_estimated_cost_bps,taker_estimated_cost_bps,paper_combined_net_1h_bps,estimated_low_fee_net_1h_bps,estimated_taker_net_1h_bps,gate_action,reason
2026-06-08T19:50:16.530132+00:00,ARBUSDT,count_long_short_ratio,short_opposite,binance_region_blocked,,0.980462070000,1.159258020000,unknown,OKX,ARB-USDT-SWAP,100.00,0.083330000000,0.083340000000,0.083335000000,1.19997600,871.05401000,5008.10867000,14889.28977000,0.01996762,0.59998800,-0.000027252697,-0.03406587,2.00000000,2.00000000,10.00000000,3.83402987,11.83402987,5.86660493,4.03257506,-3.96742494,feature_source_blocked,Binance live feature endpoint is unavailable; execution context only
2026-06-08T19:50:16.530132+00:00,ARBUSDT,count_long_short_ratio,short_opposite,binance_region_blocked,,0.980462070000,1.159258020000,unknown,OKX,ARB-USDT-SWAP,250.00,0.083330000000,0.083340000000,0.083335000000,1.19997600,871.05401000,5008.10867000,14889.28977000,0.04991904,0.73082815,-0.000027252697,-0.03406587,2.00000000,2.00000000,10.00000000,3.96487002,11.96487002,5.86660493,3.90173491,-4.09826509,feature_source_blocked,Binance live feature endpoint is unavailable; execution context only
2026-06-08T19:50:16.530132+00:00,ARBUSDT,count_long_short_ratio,short_opposite,binance_region_blocked,,0.980462070000,1.159258020000,unknown,OKX,ARB-USDT-SWAP,1000.00,0.083330000000,0.083340000000,0.083335000000,1.19997600,871.05401000,5008.10867000,14889.28977000,0.19967618,1.68741213,-0.000027252697,-0.03406587,2.00000000,2.00000000,10.00000000,4.92145400,12.92145400,5.86660493,2.94515093,-5.05484907,feature_source_blocked,Binance live feature endpoint is unavailable; execution context only
2026-06-08T19:50:16.530132+00:00,ARBUSDT,count_top_long_short_ratio,short_opposite,binance_region_blocked,,1.304781920000,1.547401570000,unknown,OKX,ARB-USDT-SWAP,100.00,0.083330000000,0.083340000000,0.083335000000,1.19997600,509.33582000,3539.60059000,13420.78169000,0.02825178,1.73396796,-0.000027252697,-0.03406587,2.00000000,2.00000000,10.00000000,4.96800983,12.96800983,4.42518295,1.45717312,-6.54282688,feature_source_blocked,Binance live feature endpoint is unavailable; execution context only
2026-06-08T19:50:16.530132+00:00,ARBUSDT,count_top_long_short_ratio,short_opposite,binance_region_blocked,,1.304781920000,1.547401570000,unknown,OKX,ARB-USDT-SWAP,250.00,0.083330000000,0.083340000000,0.083335000000,1.19997600,509.33582000,3539.60059000,13420.78169000,0.07062944,1.77356558,-0.000027252697,-0.03406587,2.00000000,2.00000000,10.00000000,5.00760746,13.00760746,4.42518295,1.41757549,-6.58242451,feature_source_blocked,Binance live feature endpoint is unavailable; execution context only
2026-06-08T19:50:16.530132+00:00,ARBUSDT,count_top_long_short_ratio,short_opposite,binance_region_blocked,,1.304781920000,1.547401570000,unknown,OKX,ARB-USDT-SWAP,1000.00,0.083330000000,0.083340000000,0.083335000000,1.19997600,509.33582000,3539.60059000,13420.78169000,0.28251775,2.38214964,-0.000027252697,-0.03406587,2.00000000,2.00000000,10.00000000,5.61619151,13.61619151,4.42518295,0.80899144,-7.19100856,feature_source_blocked,Binance live feature endpoint is unavailable; execution context only
