date,symbol,sum_funding_rate,mean_premium_close,next_mean_premium_close,premium_change,perp_direction,funding_pnl,basis_pnl,gross_proxy_pnl,net_proxy_pnl
2024-01-22,LINKUSDT,0.000300000000,0.000167735111,-0.000025666528,-0.000193401639,-1,0.000300000000,0.000193401639,0.000493401639,-0.000506598361
2024-01-17,LINKUSDT,0.000300000000,0.000197466993,0.000013681167,-0.000183785826,-1,0.000300000000,0.000183785826,0.000483785826,-0.000516214174
2024-01-01,XRPUSDT,0.000720040000,0.000843872021,0.001089429715,0.000245557694,-1,0.000720040000,-0.000245557694,0.000474482306,-0.000525517694
2024-01-07,LINKUSDT,0.000300000000,-0.000173906368,-0.000347898451,-0.000173992083,-1,0.000300000000,0.000173992083,0.000473992083,-0.000526007917
2024-01-12,XRPUSDT,0.000300000000,0.000290191431,0.000125845319,-0.000164346112,-1,0.000300000000,0.000164346112,0.000464346112,-0.000535653888
2024-01-25,BTCUSDT,0.000300000000,-0.000208704194,-0.000371575278,-0.000162871084,-1,0.000300000000,0.000162871084,0.000462871084,-0.000537128916
2024-01-15,LINKUSDT,0.000300000000,0.000180521646,0.000017823722,-0.000162697924,-1,0.000300000000,0.000162697924,0.000462697924,-0.000537302076
2024-01-14,SOLUSDT,0.000300000000,0.000347838208,0.000186406708,-0.000161431500,-1,0.000300000000,0.000161431500,0.000461431500,-0.000538568500
2024-01-25,AVAXUSDT,0.000300000000,-0.000156007347,-0.000312330056,-0.000156322709,-1,0.000300000000,0.000156322709,0.000456322709,-0.000543677291
2024-01-25,SOLUSDT,0.000300000000,-0.000134555042,-0.000290774917,-0.000156219875,-1,0.000300000000,0.000156219875,0.000456219875,-0.000543780125
2024-01-22,ETHUSDT,0.000300000000,0.000030399729,-0.000119057507,-0.000149457236,-1,0.000300000000,0.000149457236,0.000449457236,-0.000550542764
2024-01-24,LINKUSDT,0.000300000000,-0.000146500271,-0.000293215292,-0.000146715021,-1,0.000300000000,0.000146715021,0.000446715021,-0.000553284979
2024-01-25,XRPUSDT,0.000300000000,-0.000063404229,-0.000197305549,-0.000133901320,-1,0.000300000000,0.000133901320,0.000433901320,-0.000566098680
2024-01-12,BTCUSDT,0.000300000000,0.000289061861,0.000156246764,-0.000132815097,-1,0.000300000000,0.000132815097,0.000432815097,-0.000567184903
2024-01-23,ETHUSDT,0.000300000000,-0.000119057507,-0.000251692132,-0.000132634625,-1,0.000300000000,0.000132634625,0.000432634625,-0.000567365375
2024-01-22,SOLUSDT,0.000300000000,0.000176818528,0.000044276014,-0.000132542514,-1,0.000300000000,0.000132542514,0.000432542514,-0.000567457486
2024-01-25,DOGEUSDT,0.000300000000,-0.000081964653,-0.000211823611,-0.000129858958,-1,0.000300000000,0.000129858958,0.000429858958,-0.000570141042
2024-01-17,SOLUSDT,0.000300000000,0.000269058201,0.000140636743,-0.000128421458,-1,0.000300000000,0.000128421458,0.000428421458,-0.000571578542
2024-01-06,BTCUSDT,0.000300000000,-0.000077780347,-0.000202162049,-0.000124381702,-1,0.000300000000,0.000124381702,0.000424381702,-0.000575618298
2024-01-23,LINKUSDT,0.000300000000,-0.000025666528,-0.000146500271,-0.000120833743,-1,0.000300000000,0.000120833743,0.000420833743,-0.000579166257
2024-01-07,XRPUSDT,0.000300000000,-0.000107440167,-0.000225842236,-0.000118402069,-1,0.000300000000,0.000118402069,0.000418402069,-0.000581597931
2024-01-23,DOGEUSDT,0.000300000000,-0.000015721007,-0.000133163347,-0.000117442340,-1,0.000300000000,0.000117442340,0.000417442340,-0.000582557660
2024-01-15,BTCUSDT,0.000300000000,0.000094989153,-0.000021483278,-0.000116472431,-1,0.000300000000,0.000116472431,0.000416472431,-0.000583527569
2024-01-23,BTCUSDT,0.000300000000,-0.000061743181,-0.000175229889,-0.000113486708,-1,0.000300000000,0.000113486708,0.000413486708,-0.000586513292
2024-01-15,XRPUSDT,0.000300000000,0.000179072924,0.000069457583,-0.000109615341,-1,0.000300000000,0.000109615341,0.000409615341,-0.000590384659
2024-01-16,ETHUSDT,0.000300000000,0.000090470812,-0.000018021743,-0.000108492555,-1,0.000300000000,0.000108492555,0.000408492555,-0.000591507445
2024-01-20,DOGEUSDT,0.000300000000,0.000181536021,0.000085119340,-0.000096416681,-1,0.000300000000,0.000096416681,0.000396416681,-0.000603583319
2024-01-06,SOLUSDT,0.000300000000,-0.000004726208,-0.000099842618,-0.000095116410,-1,0.000300000000,0.000095116410,0.000395116410,-0.000604883590
2024-01-20,ETHUSDT,0.000300000000,0.000123838729,0.000037539444,-0.000086299285,-1,0.000300000000,0.000086299285,0.000386299285,-0.000613700715
