symbol,feature,status,preferred_bucket,observations,low_bucket_mean_next_return,low_bucket_hit_rate,high_bucket_mean_next_return,high_bucket_hit_rate,correlation_to_next_return,edge_score,next_step
AVAXUSDT,max_abs_premium_close,weak_symbol_feature_context,high,89,0.003927833184,0.47826087,0.004910923867,0.52173913,0.15077152,18.38329380,"rerun AVAXUSDT max_abs_premium_close on recent windows, then test funding PnL, fees, spread, and regime split"
SOLUSDT,mean_count_long_short_ratio,weak_symbol_feature_context,high,89,-0.002498065218,0.43478261,-0.001389083227,0.47826087,0.01526921,16.93216071,"rerun SOLUSDT mean_count_long_short_ratio on recent windows, then test funding PnL, fees, spread, and regime split"
ETHUSDT,oi_value_change,weak_symbol_feature_context,high,89,0.005435258441,0.52173913,0.006243100304,0.60869565,-0.07074972,16.11732598,"rerun ETHUSDT oi_value_change on recent windows, then test funding PnL, fees, spread, and regime split"
ARBUSDT,mean_sum_taker_long_short_vol_ratio,weak_symbol_feature_context,low_mean_only,89,0.006005554662,0.47826087,0.005102488806,0.52173913,-0.03551863,15.27798760,"rerun ARBUSDT mean_sum_taker_long_short_vol_ratio on recent windows, then test funding PnL, fees, spread, and regime split"
ARBUSDT,oi_value_change,weak_symbol_feature_context,high_mean_only,89,-0.001714109867,0.52173913,-0.000857746590,0.47826087,0.05808115,15.26221237,"rerun ARBUSDT oi_value_change on recent windows, then test funding PnL, fees, spread, and regime split"
ARBUSDT,mean_count_long_short_ratio,weak_symbol_feature_context,low_mean_only,89,-0.002809624412,0.39130435,-0.003512459121,0.43478261,-0.11224515,14.81020665,"rerun ARBUSDT mean_count_long_short_ratio on recent windows, then test funding PnL, fees, spread, and regime split"
DOGEUSDT,mean_sum_top_long_short_ratio,weak_symbol_feature_context,high,89,0.000737048159,0.52173913,0.001624509295,0.52173913,0.06606573,14.64592598,"rerun DOGEUSDT mean_sum_top_long_short_ratio on recent windows, then test funding PnL, fees, spread, and regime split"
ARBUSDT,mean_funding_rate,weak_symbol_feature_context,high,89,0.002485548533,0.48780488,0.003242941526,0.52173913,0.04377730,13.74783215,"rerun ARBUSDT mean_funding_rate on recent windows, then test funding PnL, fees, spread, and regime split"
ARBUSDT,sum_funding_rate,weak_symbol_feature_context,high,89,0.002485548533,0.48780488,0.003242941526,0.52173913,0.04377730,13.74783215,"rerun ARBUSDT sum_funding_rate on recent windows, then test funding PnL, fees, spread, and regime split"
XRPUSDT,mean_premium_close,weak_symbol_feature_context,high_mean_only,89,0.002671816798,0.52173913,0.003441675066,0.47826087,0.02065961,13.64873135,"rerun XRPUSDT mean_premium_close on recent windows, then test funding PnL, fees, spread, and regime split"
FILUSDT,mean_premium_close,weak_symbol_feature_context,low,89,0.005226093185,0.65217391,0.005021107469,0.43478261,0.07598627,13.45436526,"rerun FILUSDT mean_premium_close on recent windows, then test funding PnL, fees, spread, and regime split"
FILUSDT,mean_sum_taker_long_short_vol_ratio,weak_symbol_feature_context,high,89,0.005822487549,0.52173913,0.006545114329,0.56521739,0.01224177,13.00805970,"rerun FILUSDT mean_sum_taker_long_short_vol_ratio on recent windows, then test funding PnL, fees, spread, and regime split"
ARBUSDT,max_abs_premium_close,weak_symbol_feature_context,high_mean_only,89,0.005880310204,0.56521739,0.005895641948,0.47826087,0.24083697,11.59396985,"rerun ARBUSDT max_abs_premium_close on recent windows, then test funding PnL, fees, spread, and regime split"
UNIUSDT,mean_count_top_long_short_ratio,weak_symbol_feature_context,low_mean_only,89,-0.004625195081,0.43478261,-0.004884147857,0.52173913,-0.04195623,10.05256542,"rerun UNIUSDT mean_count_top_long_short_ratio on recent windows, then test funding PnL, fees, spread, and regime split"
UNIUSDT,sum_funding_rate,weak_symbol_feature_context,high_mean_only,89,0.003513789546,0.54545455,0.003708014286,0.52173913,0.04721307,7.92939414,"rerun UNIUSDT sum_funding_rate on recent windows, then test funding PnL, fees, spread, and regime split"
UNIUSDT,mean_funding_rate,weak_symbol_feature_context,high_mean_only,89,0.003513789546,0.54545455,0.003708014286,0.52173913,0.04721307,7.92939414,"rerun UNIUSDT mean_funding_rate on recent windows, then test funding PnL, fees, spread, and regime split"
ETCUSDT,oi_value_change,weak_symbol_feature_context,low,89,0.004946089823,0.52173913,0.004848405953,0.47826087,-0.02993363,7.11246773,"rerun ETCUSDT oi_value_change on recent windows, then test funding PnL, fees, spread, and regime split"
