timestamp,symbol,close,next_1h_return,oi_value_change,sum_top_long_short_ratio,count_top_long_short_ratio,count_long_short_ratio,sum_taker_long_short_vol_ratio,premium_close,abs_premium_close
2026-05-20T00:05:00+00:00,ARBUSDT,0.113400000000,0.000000000000,0.000000000000,1.26680900,1.28680898,0.97107563,1.90784100,0.000000000000,0.000000000000
2026-05-20T00:10:00+00:00,ARBUSDT,0.112900000000,0.004428697963,-0.000291041005,1.26857500,1.28825623,0.97166541,2.34870700,-0.000990680000,0.000990680000
2026-05-20T00:15:00+00:00,ARBUSDT,0.112900000000,0.002657218778,-0.003365702583,1.26493800,1.30739514,0.98980679,0.50469700,-0.000573860000,0.000573860000
2026-05-20T00:20:00+00:00,ARBUSDT,0.112900000000,0.002657218778,0.000094440492,1.26366300,1.30305533,0.98724374,0.49987400,0.000000000000,0.000000000000
2026-05-20T00:25:00+00:00,ARBUSDT,0.113200000000,-0.005300353357,0.000134976822,1.26515000,1.30413223,0.98738985,0.41090800,-0.000007400000,0.000007400000
2026-05-20T00:30:00+00:00,ARBUSDT,0.113300000000,-0.004413062665,0.002455234506,1.26712200,1.30368943,0.98618910,1.14403300,0.000000000000,0.000000000000
2026-05-20T00:35:00+00:00,ARBUSDT,0.113200000000,-0.002650176678,0.000628920424,1.27049900,1.30024746,0.98408126,2.54258500,-0.000935180000,0.000935180000
2026-05-20T00:40:00+00:00,ARBUSDT,0.113200000000,-0.003533568905,-0.000617163053,1.26929800,1.29989005,0.98393209,1.07699100,-0.000301910000,0.000301910000
2026-05-20T00:45:00+00:00,ARBUSDT,0.113200000000,-0.000883392226,0.000565539288,1.26925400,1.30016493,0.98348985,1.31586100,-0.000794310000,0.000794310000
2026-05-20T00:50:00+00:00,ARBUSDT,0.113100000000,0.003536693192,0.000047782333,1.26989400,1.29881901,0.98274296,0.54940500,-0.000478850000,0.000478850000
2026-05-20T00:55:00+00:00,ARBUSDT,0.113200000000,0.002650176678,-0.003100829382,1.26633300,1.30079736,0.98515152,0.43032100,-0.000291920000,0.000291920000
2026-05-20T01:00:00+00:00,ARBUSDT,0.113200000000,0.000883392226,0.001129016601,1.26709000,1.30035724,0.98425912,1.50208200,-0.000461180000,0.000461180000
2026-05-20T01:05:00+00:00,ARBUSDT,0.113400000000,-0.000881834215,0.000102593731,1.26587300,1.29786067,0.98126888,1.33594800,-0.000039010000,0.000039010000
2026-05-20T01:10:00+00:00,ARBUSDT,0.113400000000,-0.002645502646,0.001449749489,1.26543400,1.29731212,0.98141994,0.89757000,-0.000469490000,0.000469490000
2026-05-20T01:15:00+00:00,ARBUSDT,0.113200000000,0.000000000000,-0.000767523205,1.26554800,1.29964296,0.98276383,1.50955400,-0.000757730000,0.000757730000
2026-05-20T01:20:00+00:00,ARBUSDT,0.113200000000,0.000000000000,-0.001321035174,1.26679000,1.29939627,0.98277165,0.73902300,-0.000581670000,0.000581670000
2026-05-20T01:25:00+00:00,ARBUSDT,0.112600000000,0.001776198934,-0.000421342491,1.26749200,1.29860159,0.98202960,0.82825000,-0.001937150000,0.001937150000
2026-05-20T01:30:00+00:00,ARBUSDT,0.112800000000,0.000886524823,-0.005624725042,1.26941800,1.29752747,0.97972769,0.31663700,0.000000000000,0.000000000000
2026-05-20T01:35:00+00:00,ARBUSDT,0.112900000000,0.000000000000,0.002763503273,1.26848700,1.29637761,0.97868803,0.93580100,0.000000000000,0.000000000000
2026-05-20T01:40:00+00:00,ARBUSDT,0.112800000000,-0.002659574468,0.000769542131,1.26659400,1.29547325,0.97659671,1.48570100,0.000000000000,0.000000000000
2026-05-20T01:45:00+00:00,ARBUSDT,0.113100000000,-0.004420866490,-0.001014145003,1.26420900,1.29799506,0.97779792,1.46353600,0.000000000000,0.000000000000
2026-05-20T01:50:00+00:00,ARBUSDT,0.113500000000,-0.009691629956,0.003004289336,1.26684400,1.29835165,0.97794895,5.18680900,0.000000000000,0.000000000000
2026-05-20T01:55:00+00:00,ARBUSDT,0.113500000000,-0.009691629956,0.004634104015,1.26572800,1.29846238,0.97900302,2.41480000,0.000000000000,0.000000000000
2026-05-20T02:00:00+00:00,ARBUSDT,0.113300000000,-0.008826125331,0.000022705966,1.26671800,1.29813494,0.98006645,0.81007000,0.000000000000,0.000000000000
2026-05-20T02:05:00+00:00,ARBUSDT,0.113300000000,-0.007060900265,0.000163714332,1.26937100,1.29868349,0.98037440,0.37241000,0.000000000000,0.000000000000
2026-05-20T02:10:00+00:00,ARBUSDT,0.113100000000,-0.006189213086,0.000682638035,1.26943200,1.29808219,0.98009050,0.46517800,-0.000407670000,0.000407670000
2026-05-20T02:15:00+00:00,ARBUSDT,0.113200000000,-0.006183745583,-0.000400384816,1.26872200,1.29071038,0.98113492,0.33472200,-0.000908060000,0.000908060000
2026-05-20T02:20:00+00:00,ARBUSDT,0.113200000000,-0.006183745583,0.000106064336,1.30355800,1.29063098,0.98054299,0.70603900,-0.001076880000,0.001076880000
2026-05-20T02:25:00+00:00,ARBUSDT,0.112800000000,0.000000000000,0.000729464471,1.30460500,1.29008468,0.97919807,3.45169900,-0.001688730000,0.001688730000
2026-05-20T02:30:00+00:00,ARBUSDT,0.112900000000,-0.000885739593,-0.003423140246,1.30622300,1.29168945,0.97949646,0.28056200,-0.000887740000,0.000887740000
2026-05-20T02:35:00+00:00,ARBUSDT,0.112900000000,-0.001771479185,0.000975791664,1.31052700,1.29082469,0.97817580,1.01760700,-0.000858820000,0.000858820000
2026-05-20T02:40:00+00:00,ARBUSDT,0.112500000000,0.000888888889,-0.000411691719,1.31259700,1.29101829,0.97833283,2.61993900,0.000000000000,0.000000000000
2026-05-20T02:45:00+00:00,ARBUSDT,0.112600000000,-0.002664298401,-0.003888607691,1.30887300,1.29101829,0.97893153,0.33289200,-0.000861140000,0.000861140000
2026-05-20T02:50:00+00:00,ARBUSDT,0.112400000000,-0.000889679715,0.000737425641,1.30859500,1.29039301,0.97937989,0.78396500,-0.000158950000,0.000158950000
2026-05-20T02:55:00+00:00,ARBUSDT,0.112400000000,0.000000000000,-0.001758281195,1.30865100,1.28629801,0.97639098,0.43359100,-0.000283880000,0.000283880000
2026-05-20T03:00:00+00:00,ARBUSDT,0.112300000000,0.001780943900,0.000063342287,1.30888000,1.28559760,0.97565740,0.48083700,-0.000282210000,0.000282210000
2026-05-20T03:05:00+00:00,ARBUSDT,0.112500000000,-0.000888888889,-0.000830790620,1.31006500,1.28307525,0.97347122,0.46742600,-0.000678020000,0.000678020000
2026-05-20T03:10:00+00:00,ARBUSDT,0.112400000000,0.001779359431,0.002206548421,1.31301100,1.28113976,0.97274225,2.11947600,-0.000771240000,0.000771240000
2026-05-20T03:15:00+00:00,ARBUSDT,0.112500000000,0.000888888889,-0.000919625827,1.31500700,1.28218360,0.97332534,0.75906000,-0.000563120000,0.000563120000
2026-05-20T03:20:00+00:00,ARBUSDT,0.112500000000,0.000888888889,0.001323135976,1.31514800,1.28280359,0.97317548,1.52777100,-0.000246200000,0.000246200000
2026-05-20T03:25:00+00:00,ARBUSDT,0.112800000000,-0.001773049645,-0.000002361095,1.30784500,1.28195387,0.97362901,0.76607800,-0.000649220000,0.000649220000
2026-05-20T03:30:00+00:00,ARBUSDT,0.112800000000,-0.002659574468,0.002852115310,1.30976100,1.27932810,0.97408240,2.32362000,-0.000099970000,0.000099970000
2026-05-20T03:35:00+00:00,ARBUSDT,0.112700000000,-0.001774622893,0.000540646465,1.31207200,1.27952329,0.97350696,1.15120700,-0.000800600000,0.000800600000
