work_id,ticket_id,asset,decision,status,entry_mark,first_candle_at,last_candle_at,candle_count,max_favorable_bps,max_adverse_bps,close_return_bps,second_net_after_cost_bps,stop_50bps_status,stop_100bps_status,path_action,evidence,next_step
repeat_fill_risk_probe-01-paper-cost-survival-watchlist-chip-paper-long,repeat-repeat-paper-21-chip-microstructure-flow,CHIP,paper_long,second_repeat_cost_survived,0.032564000000,2026-06-08T14:51:00+00:00,2026-06-08T19:33:59+00:00,283,387.23744012,-74.62228227,335.95381403,327.89660525,stop_would_trigger,stop_survived,stop_risk_blocks_promotion,candles=283; first=2026-06-08T14:51:00+00:00; last=2026-06-08T19:33:59+00:00; entry=0.032564000000,do not promote CHIP paper_long; isolate a wider-stop or faster-exit regime before another repeat
