candidate_id,asset,decision,horizon_minutes,status,close_return_bps,max_favorable_bps,max_adverse_bps,stop_50bps_status,stop_100bps_status,priority,required_record,next_step
chip-long-30m-exit,CHIP,paper_long,30,wide_stop_exit_candidate,256.41813045,259.18191868,-57.42537772,stop_would_trigger,stop_survived,292.50092126,"fresh trigger, actual fill price, stop rule, exit timestamp, and post-exit drift",paper-repeat CHIP paper_long with 30m exit and 100bps stop on a fresh trigger
chip-long-240m-exit,CHIP,paper_long,240,wide_stop_exit_candidate,156.30757892,299.10330426,-74.62228227,stop_would_trigger,stop_survived,193.77226385,"fresh trigger, actual fill price, stop rule, exit timestamp, and post-exit drift",paper-repeat CHIP paper_long with 240m exit and 100bps stop on a fresh trigger
chip-long-60m-exit,CHIP,paper_long,60,wide_stop_exit_candidate,102.56725218,299.10330426,-57.42537772,stop_would_trigger,stop_survived,148.63038939,"fresh trigger, actual fill price, stop rule, exit timestamp, and post-exit drift",paper-repeat CHIP paper_long with 60m exit and 100bps stop on a fresh trigger
chip-long-120m-exit,CHIP,paper_long,120,wide_stop_low_edge_watch,0.92126274,299.10330426,-57.42537772,stop_would_trigger,stop_survived,46.98439995,"fresh trigger, actual fill price, stop rule, exit timestamp, and post-exit drift",keep CHIP paper_long as context; edge is positive but too small for a new repeat
chip-long-10m-exit,CHIP,paper_long,10,wide_stop_low_edge_watch,19.65360521,19.65360521,-57.42537772,stop_would_trigger,stop_survived,-4.14568235,"fresh trigger, actual fill price, stop rule, exit timestamp, and post-exit drift",keep CHIP paper_long as context; edge is positive but too small for a new repeat
chip-long-15m-exit,CHIP,paper_long,15,exit_horizon_negative,-19.65360521,19.65360521,-57.42537772,stop_would_trigger,stop_survived,-23.79928756,"fresh trigger, actual fill price, stop rule, exit timestamp, and post-exit drift",do not use 15m exit for CHIP paper_long; close return was negative
chip-long-5m-exit,CHIP,paper_long,5,exit_horizon_negative,-24.87409409,0.00000000,-57.42537772,stop_would_trigger,stop_survived,-28.71268886,"fresh trigger, actual fill price, stop rule, exit timestamp, and post-exit drift",do not use 5m exit for CHIP paper_long; close return was negative
