ticket_id,opened_at,checked_at,elapsed_minutes,checkpoint_status,opportunity,decision,asset,venue,entry_mark,current_mark,current_source,raw_return_bps,directional_return_bps,outcome,missing_evidence,next_step
split-repeat-hype-hype-volume-price-dislocation,2026-06-08T17:07:06+00:00,2026-06-08T17:07:06+00:00,0.00,pending,hype_volume_price_dislocation,paper_long,HYPE,,64.840000000000,64.840000000000,hl_execution_context,,,pending,checkpoint has not matured,wait for the first checkpoint and refresh marks
split-repeat-sol-sol-volume-price-dislocation,2026-06-08T17:07:06+00:00,2026-06-08T17:07:06+00:00,0.00,pending,sol_volume_price_dislocation,paper_long,SOL,,67.495000000000,67.495000000000,hl_execution_context,,,pending,checkpoint has not matured,wait for the first checkpoint and refresh marks
