ticket_id,opened_at,rank,opportunity,probe_type,status,side,asset,venue,candidate_size_usd,observation_horizon,checkpoints,entry_mark,entry_source,decision,required_record,next_step
broad-repeat-chip-long-broad-paper-chip-paper-long,2026-06-08T21:52:08+00:00,1,broad_fill_audit_repeat:broad-fill-audit-chip-long-50bps-stop:1h,broad_alpha_repeat,fresh_repeat_after_fill_audit_win,long,CHIP,,100,"15m,1h","15m,1h",0.034275000000,hl_execution_context,paper_long,"fresh repeat mark move, spread/depth, funding, stop status, adverse excursion, and comparison against the prior fill-audit path",repeat CHIP paper_long after 1h fill-audit win; keep only if the fresh path survives cost and stop checks again
broad-repeat-hype-long-broad-paper-hype-paper-long,2026-06-08T21:52:08+00:00,2,broad_fill_audit_repeat:broad-fill-audit-hype-long-50bps-stop:1h,broad_alpha_repeat,fresh_repeat_after_fill_audit_win,long,HYPE,,100,"15m,1h","15m,1h",64.059000000000,hl_execution_context,paper_long,"fresh repeat mark move, spread/depth, funding, stop status, adverse excursion, and comparison against the prior fill-audit path",repeat HYPE paper_long after 1h fill-audit win; keep only if the fresh path survives cost and stop checks again
broad-repeat-inj-long-broad-paper-inj-paper-long,2026-06-08T21:52:08+00:00,3,broad_fill_audit_repeat:broad-fill-audit-inj-long-50bps-stop:15m,broad_alpha_repeat,fresh_repeat_after_fill_audit_win,long,INJ,,100,"15m,1h","15m,1h",5.796000000000,hl_execution_context,paper_long,"fresh repeat mark move, spread/depth, funding, stop status, adverse excursion, and comparison against the prior fill-audit path",repeat INJ paper_long after 15m fill-audit win; keep only if the fresh path survives cost and stop checks again
