ticket_id,opened_at,rank,opportunity,probe_type,status,side,asset,venue,candidate_size_usd,observation_horizon,checkpoints,entry_mark,entry_source,decision,required_record,next_step
portable-micro-hype-1h,2026-06-08T19:27:05+00:00,1,portable-micro-hype-1h,portable_microstructure_horizon,delayed_or_reversal_support,short,HYPE,,label_only,1h,1h,64.919000000000,current_microstructure_flow_snapshot,paper_short,"repeat same feature on a fresh timestamp, execution-cost split, maker/taker path, queue/adverse-selection note, and negative-control horizon",repeat HYPE portable microstructure feature at 1h; treat 15m as a negative-control horizon until it repeats
portable-micro-eth-15m,2026-06-08T19:27:05+00:00,2,portable-micro-eth-15m,portable_microstructure_horizon,short_horizon_only,long,ETH,,label_only,15m,15m,1703.450000000000,current_microstructure_flow_snapshot,paper_long,"repeat same feature on a fresh timestamp, execution-cost split, maker/taker path, queue/adverse-selection note, and negative-control horizon",repeat ETH portable microstructure feature at 15m; treat 1h as a negative-control horizon until it repeats
portable-micro-btc-15m,2026-06-08T19:27:05+00:00,3,portable-micro-btc-15m,portable_microstructure_horizon,short_horizon_only,long,BTC,,label_only,15m,15m,64181.000000000000,current_microstructure_flow_snapshot,paper_long,"repeat same feature on a fresh timestamp, execution-cost split, maker/taker path, queue/adverse-selection note, and negative-control horizon",repeat BTC portable microstructure feature at 15m; treat 1h as a negative-control horizon until it repeats
portable-micro-sol-1h,2026-06-08T19:27:05+00:00,4,portable-micro-sol-1h,portable_microstructure_horizon,delayed_or_reversal_support,short,SOL,,label_only,1h,1h,67.741500000000,current_microstructure_flow_snapshot,paper_short,"repeat same feature on a fresh timestamp, execution-cost split, maker/taker path, queue/adverse-selection note, and negative-control horizon",repeat SOL portable microstructure feature at 1h; treat 15m as a negative-control horizon until it repeats
